timestamp,x,y,z,w
1535253374266022,-0.57605,-0.495544,0.380737,0.526917
1535253374289084,-0.57605,-0.495239,0.381104,0.526978
1535253374304124,-0.575989,-0.494873,0.381226,0.527283
1535253374326183,-0.576294,-0.494812,0.381287,0.526978
1535253374348242,-0.576599,-0.494629,0.381409,0.526733
1535253374364294,-0.57666,-0.494324,0.381897,0.52655
1535253374386344,-0.576599,-0.493896,0.382263,0.526794
1535253374408402,-0.576538,-0.49353,0.382507,0.527039
1535253374424444,-0.576599,-0.493347,0.382629,0.526978
1535253374446144,-0.576965,-0.493164,0.382751,0.526672
1535253374468580,-0.577515,-0.493042,0.382751,0.526245
1535253374484107,-0.57782,-0.492859,0.382874,0.526001
1535253374505158,-0.577942,-0.492432,0.383118,0.526062
1535253374528236,-0.578125,-0.492065,0.383545,0.525818
1535253374544263,-0.578735,-0.492126,0.383728,0.524963
1535253374565317,-0.579224,-0.49231,0.383789,0.524231
1535253374588402,-0.579407,-0.492126,0.384033,0.524048
1535253374604444,-0.579407,-0.49176,0.38446,0.524048
1535253374625501,-0.579651,-0.491821,0.384583,0.523682
1535253374648562,-0.580139,-0.492004,0.384521,0.523071
1535253374664104,-0.580444,-0.491821,0.384705,0.522705
1535253374685163,-0.580627,-0.491455,0.385315,0.5224
1535253374708221,-0.580872,-0.491211,0.385803,0.521912
1535253374724263,-0.581482,-0.491211,0.385864,0.52124
1535253374745331,-0.582153,-0.491272,0.385742,0.520569
1535253374768383,-0.582458,-0.491211,0.385803,0.520264
1535253374784425,-0.582397,-0.491211,0.385803,0.520325
1535253374805480,-0.58252,-0.490967,0.386169,0.520142
1535253374828039,-0.583008,-0.490784,0.386169,0.519714
1535253374860095,-0.583679,-0.490479,0.385986,0.519409
1535253374874664,-0.58429,-0.490173,0.385559,0.519287
1535253374890063,-0.585022,-0.490112,0.385071,0.518982
1535253374904242,-0.585754,-0.490295,0.384338,0.518433
1535253374926965,-0.586365,-0.490356,0.38385,0.518066
1535253374950116,-0.586792,-0.490295,0.383545,0.517883
1535253374970920,-0.587158,-0.490173,0.383606,0.517517
1535253374986961,-0.587402,-0.490234,0.383789,0.51709
1535253375010023,-0.587219,-0.490356,0.384155,0.516907
1535253375031079,-0.58728,-0.490295,0.38446,0.516602
1535253375046864,-0.587585,-0.490295,0.384949,0.515991
1535253375069704,-0.587646,-0.490112,0.38562,0.515564
1535253375090738,-0.587341,-0.489563,0.386597,0.515625
1535253375106781,-0.58728,-0.489258,0.387329,0.515442
1535253375129842,-0.587769,-0.489441,0.387695,0.514465
1535253375151037,-0.588074,-0.489563,0.388245,0.51355
1535253375166941,-0.587891,-0.489136,0.389221,0.513489
1535253375190003,-0.587891,-0.488647,0.390137,0.513245
1535253375211059,-0.588257,-0.488525,0.39093,0.512329
1535253375226599,-0.588806,-0.488098,0.39209,0.51123
1535253375250209,-0.589478,-0.487427,0.393372,0.510071
1535253375271250,-0.590332,-0.486633,0.394653,0.508789
1535253375286764,-0.591553,-0.485657,0.396118,0.507202
1535253375309823,-0.59314,-0.484253,0.398254,0.505127
1535253375330993,-0.594971,-0.4823,0.401001,0.502563
1535253375347037,-0.596619,-0.480042,0.404175,0.500366
1535253375369988,-0.598267,-0.477295,0.407349,0.498352
1535253375392598,-0.600342,-0.474243,0.410828,0.49585
1535253375415135,-0.602356,-0.47113,0.414734,0.493225
1535253375429172,-0.603943,-0.467712,0.418701,0.491089
1535253375451076,-0.60553,-0.464111,0.422791,0.489075
1535253375466773,-0.6073,-0.460388,0.427124,0.486572
1535253375489333,-0.60907,-0.45636,0.431885,0.483948
1535253375512421,-0.610657,-0.452209,0.436951,0.481384
1535253375526935,-0.612305,-0.448242,0.441895,0.478455
1535253375549492,-0.614319,-0.444336,0.446899,0.474854
1535253375572670,-0.616272,-0.440552,0.451721,0.471252
1535253375587122,-0.617981,-0.436768,0.45636,0.46814
1535253375609151,-0.619568,-0.432983,0.460693,0.46521
1535253375648261,-0.621155,-0.429504,0.464966,0.462036
1535253375653770,-0.623047,-0.42627,0.468994,0.458496
1535253375669312,-0.624573,-0.422974,0.4729,0.455383
1535253375692520,-0.626038,-0.419678,0.476379,0.452759
1535253375713525,-0.627502,-0.416321,0.47998,0.450134
1535253375729519,-0.628784,-0.413208,0.483582,0.447266
1535253375752539,-0.629883,-0.4104,0.487,0.44458
1535253375775094,-0.63147,-0.407715,0.490051,0.441467
1535253375789131,-0.633179,-0.404907,0.493042,0.438232
1535253375812402,-0.634399,-0.401855,0.496277,0.435608
1535253375833248,-0.635315,-0.398499,0.499817,0.433289
1535253375849295,-0.636658,-0.395142,0.503418,0.430176
1535253375872352,-0.638489,-0.392456,0.506653,0.426147
1535253375893514,-0.639832,-0.389832,0.509766,0.422791
1535253375909484,-0.641052,-0.386353,0.513367,0.419861
1535253375932631,-0.642395,-0.383118,0.516846,0.416504
1535253375953598,-0.644104,-0.380432,0.519897,0.412415
1535253375991772,-0.645691,-0.377563,0.523315,0.408203
1535253375992674,-0.647095,-0.374512,0.526794,0.404358
1535253376014730,-0.648315,-0.371704,0.529907,0.400879
1535253376029296,-0.649597,-0.36853,0.533142,0.3974
1535253376052330,-0.65094,-0.365906,0.536255,0.393555
1535253376073388,-0.652283,-0.363403,0.539368,0.389343
1535253376089428,-0.653748,-0.360962,0.542297,0.38501
1535253376112489,-0.654968,-0.358398,0.545349,0.380981
1535253376133587,-0.65564,-0.355286,0.548767,0.377869
1535253376149172,-0.655212,-0.352722,0.552002,0.376221
1535253376172338,-0.654663,-0.348633,0.555847,0.375366
1535253376193245,-0.654236,-0.344604,0.559692,0.374084
1535253376209247,-0.654297,-0.340942,0.56311,0.372192
1535253376232310,-0.654724,-0.337524,0.566223,0.369812
1535253376253365,-0.655762,-0.335083,0.568726,0.366333
1535253376269410,-0.657043,-0.333069,0.571289,0.361877
1535253376292479,-0.657654,-0.330933,0.574341,0.35791
1535253376313537,-0.657837,-0.328003,0.577698,0.354858
1535253376329078,-0.657776,-0.32489,0.581116,0.352295
1535253376351639,-0.657532,-0.321899,0.584595,0.349731
1535253376373194,-0.657349,-0.318604,0.588257,0.346863
1535253376389236,-0.657166,-0.315369,0.591858,0.344055
1535253376411796,-0.657043,-0.312317,0.595154,0.341309
1535253376433353,-0.657227,-0.309082,0.598389,0.338257
1535253376449397,-0.657227,-0.305603,0.60199,0.335083
1535253376471956,-0.657104,-0.302429,0.60553,0.331909
1535253376495132,-0.65686,-0.299316,0.608887,0.328979
1535253376515689,-0.656555,-0.295837,0.612366,0.326172
1535253376531616,-0.656433,-0.292786,0.615784,0.322754
1535253376554678,-0.656433,-0.290649,0.618896,0.318726
1535253376575840,-0.65625,-0.28833,0.621826,0.31543
1535253376591777,-0.656128,-0.285095,0.624634,0.313049
1535253376614839,-0.656006,-0.28186,0.627502,0.310608
1535253376635892,-0.656067,-0.279114,0.630249,0.307434
1535253376651982,-0.656128,-0.27655,0.632813,0.304321
1535253376675003,-0.65625,-0.274109,0.635193,0.301208
1535253376696170,-0.656372,-0.271545,0.637573,0.298279
1535253376712096,-0.656555,-0.269226,0.639832,0.295105
1535253376735191,-0.65686,-0.26709,0.641968,0.291687
1535253376756254,-0.656982,-0.264648,0.644043,0.289001
1535253376771875,-0.657104,-0.261841,0.646057,0.286865
1535253376794824,-0.65741,-0.259338,0.647827,0.284302
1535253376816018,-0.657898,-0.257141,0.649536,0.281372
1535253376831916,-0.658203,-0.255249,0.651123,0.278687
1535253376855034,-0.658447,-0.253235,0.652527,0.276672
1535253376876032,-0.65863,-0.250732,0.654114,0.274719
1535253376891574,-0.658752,-0.248901,0.655823,0.272034
1535253376914635,-0.658691,-0.247314,0.657532,0.26947
1535253376935690,-0.658569,-0.245544,0.659241,0.267212
1535253376951734,-0.658447,-0.24353,0.661011,0.264954
1535253376975296,-0.658264,-0.241516,0.662903,0.262573
1535253376995965,-0.65802,-0.239441,0.664795,0.260132
1535253377011894,-0.657715,-0.237549,0.666687,0.257813
1535253377035552,-0.657471,-0.235657,0.668518,0.255554
1535253377057570,-0.657349,-0.233704,0.670227,0.253113
1535253377078571,-0.657166,-0.231689,0.671936,0.250916
1535253377094112,-0.657166,-0.229614,0.673462,0.24884
1535253377116785,-0.657227,-0.227539,0.674927,0.24646
1535253377131210,-0.657288,-0.225891,0.676392,0.243713
1535253377145246,-0.657288,-0.223816,0.677979,0.241394
1535253377167809,-0.657166,-0.221619,0.679504,0.23938
1535253377190944,-0.656982,-0.21936,0.681152,0.237183
1535253377205471,-0.656738,-0.217529,0.682922,0.234619
1535253377228076,-0.65625,-0.21582,0.684814,0.231812
1535253377251030,-0.655823,-0.21405,0.686707,0.229187
1535253377265568,-0.655396,-0.212036,0.688538,0.226685
1535253377287878,-0.654968,-0.210022,0.69043,0.223999
1535253377311193,-0.65448,-0.207886,0.692505,0.221069
1535253377325228,-0.653809,-0.206177,0.69458,0.218079
1535253377347832,-0.653198,-0.204285,0.696594,0.215271
1535253377371350,-0.652527,-0.202271,0.698669,0.212585
1535253377385426,-0.651794,-0.200256,0.700745,0.209717
1535253377416978,-0.651184,-0.198792,0.702698,0.206604
1535253377431056,-0.650452,-0.197632,0.704407,0.203979
1535253377445547,-0.649719,-0.196228,0.706116,0.201782
1535253377468112,-0.648865,-0.19458,0.708008,0.199463
1535253377491168,-0.647949,-0.193359,0.709961,0.196716
1535253377505206,-0.647095,-0.191895,0.711914,0.193787
1535253377527767,-0.646057,-0.19043,0.713989,0.191406
1535253377550827,-0.644958,-0.189209,0.715942,0.18866
1535253377565480,-0.643982,-0.188477,0.717834,0.185791
1535253377587928,-0.642944,-0.187195,0.719727,0.18335
1535253377611501,-0.641907,-0.186035,0.721497,0.181213
1535253377633724,-0.640869,-0.184692,0.723267,0.179138
1535253377647688,-0.640381,-0.182312,0.724854,0.176636
1535253377671149,-0.639343,-0.181274,0.726563,0.174438
1535253377685244,-0.638672,-0.180176,0.728149,0.171753
1535253377707802,-0.638,-0.178955,0.729553,0.169495
1535253377730977,-0.63739,-0.177917,0.730835,0.167114
1535253377745478,-0.63678,-0.17688,0.732178,0.164612
1535253377769404,-0.635864,-0.175964,0.733704,0.162231
1535253377790904,-0.634644,-0.174988,0.735657,0.159363
1535253377805405,-0.633789,-0.174194,0.737122,0.156982
1535253377828007,-0.632385,-0.173462,0.739014,0.154541
1535253377851064,-0.630981,-0.172791,0.740845,0.152283
1535253377865499,-0.629456,-0.172791,0.742737,0.149353
1535253377889560,-0.628296,-0.171814,0.744507,0.14624
1535253377911116,-0.626465,-0.171448,0.746521,0.144226
1535253377925248,-0.624634,-0.170837,0.748657,0.141846
1535253377947817,-0.622681,-0.171448,0.750732,0.138916
1535253377970773,-0.621033,-0.17157,0.752319,0.13739
1535253377985420,-0.620117,-0.170715,0.753357,0.136902
1535253378007971,-0.619629,-0.170593,0.753906,0.136414
1535253378030938,-0.619446,-0.170837,0.753906,0.13678
1535253378045477,-0.619751,-0.171082,0.753296,0.138489
1535253378068038,-0.620361,-0.171814,0.752136,0.141113
1535253378091094,-0.621338,-0.172302,0.750549,0.144531
1535253378105260,-0.622314,-0.172852,0.748901,0.148254
1535253378127970,-0.623291,-0.173706,0.747131,0.151917
1535253378150750,-0.624512,-0.174683,0.744995,0.15625
1535253378165495,-0.625916,-0.175598,0.742676,0.160828
1535253378189361,-0.627319,-0.177124,0.740173,0.164917
1535253378210954,-0.628662,-0.178589,0.737793,0.169189
1535253378225494,-0.630127,-0.180237,0.734985,0.17395
1535253378248028,-0.631775,-0.182312,0.731873,0.178711
1535253378271405,-0.633362,-0.184204,0.728882,0.183289
1535253378285621,-0.634766,-0.186401,0.725952,0.187744
1535253378307671,-0.636047,-0.188965,0.722961,0.192383
1535253378330734,-0.637329,-0.19165,0.719849,0.197144
1535253378346774,-0.638489,-0.194397,0.716919,0.201294
1535253378368033,-0.639526,-0.197327,0.714111,0.205078
1535253378390390,-0.640442,-0.200439,0.711243,0.209167
1535253378405431,-0.641479,-0.202759,0.708435,0.213257
1535253378444030,-0.642578,-0.205017,0.70575,0.216675
1535253378450549,-0.643494,-0.207153,0.703369,0.219666
1535253378468098,-0.644287,-0.209229,0.70105,0.222961
1535253378487750,-0.645142,-0.21167,0.698364,0.22644
1535253378510209,-0.645996,-0.213989,0.695496,0.230469
1535253378526865,-0.646851,-0.216064,0.692688,0.234619
1535253378549311,-0.647705,-0.218872,0.689697,0.238525
1535253378570366,-0.648376,-0.222107,0.686584,0.242676
1535253378585460,-0.649109,-0.225647,0.683167,0.246887
1535253378608014,-0.649719,-0.228821,0.679932,0.251465
1535253378630534,-0.650269,-0.232117,0.676575,0.256042
1535253378645571,-0.650818,-0.236023,0.673157,0.259888
1535253378667665,-0.651489,-0.240417,0.669617,0.263306
1535253378690219,-0.652161,-0.244751,0.666016,0.266846
1535253378713748,-0.652344,-0.249329,0.662354,0.271179
1535253378727826,-0.652466,-0.253601,0.65863,0.27594
1535253378750352,-0.652588,-0.25769,0.655029,0.280334
1535253378765391,-0.652649,-0.262329,0.651428,0.284363
1535253378787947,-0.652344,-0.266663,0.647766,0.289368
1535253378810553,-0.652161,-0.270447,0.644104,0.294373
1535253378825088,-0.652222,-0.27417,0.640625,0.298401
1535253378857131,-0.652405,-0.278503,0.637085,0.301575
1535253378879235,-0.652466,-0.282959,0.633301,0.305176
1535253378885204,-0.652222,-0.286438,0.629822,0.309631
1535253378907765,-0.652039,-0.289734,0.626465,0.313782
1535253378930369,-0.6521,-0.293701,0.623108,0.316711
1535253378946872,-0.652161,-0.297546,0.619751,0.319458
1535253378967970,-0.6521,-0.30072,0.616577,0.322693
1535253378990501,-0.651917,-0.303772,0.613525,0.325989
1535253379005545,-0.651672,-0.306946,0.610535,0.329163
1535253379036167,-0.651245,-0.309509,0.607605,0.333008
1535253379050198,-0.650879,-0.311462,0.60498,0.33667
1535253379073722,-0.650757,-0.313965,0.602173,0.3396
1535253379087786,-0.650513,-0.317017,0.599426,0.342102
1535253379110358,-0.650208,-0.319946,0.596558,0.345032
1535253379133421,-0.649841,-0.322449,0.59375,0.348206
1535253379147919,-0.649536,-0.324951,0.591003,0.351013
1535253379170503,-0.649292,-0.327942,0.587952,0.353821
1535253379193579,-0.648865,-0.331055,0.5849,0.35675
1535253379208081,-0.648315,-0.334412,0.581665,0.359863
1535253379230177,-0.647766,-0.337646,0.578552,0.362976
1535253379253700,-0.647095,-0.340637,0.575378,0.366333
1535253379275799,-0.646484,-0.343445,0.572083,0.369812
1535253379290301,-0.645874,-0.346741,0.568909,0.372803
1535253379312898,-0.64563,-0.350342,0.565369,0.375183
1535253379328015,-0.645203,-0.354004,0.561707,0.378052
1535253379350540,-0.64447,-0.357361,0.557922,0.381714
1535253379373102,-0.643738,-0.360535,0.554443,0.38501
1535253379387681,-0.64325,-0.364075,0.550781,0.387817
1535253379410200,-0.642334,-0.367371,0.547241,0.391113
1535253379432797,-0.641113,-0.370056,0.544006,0.395142
1535253379447846,-0.639587,-0.372681,0.540894,0.399292
1535253379470399,-0.638306,-0.375854,0.537598,0.402893
1535253379492961,-0.637451,-0.379822,0.533936,0.405334
1535253379508007,-0.636658,-0.384094,0.530151,0.407532
1535253379531525,-0.636169,-0.388489,0.526123,0.409363
1535253379552593,-0.635681,-0.393127,0.521912,0.411133
1535253379592200,-0.634766,-0.397583,0.517639,0.413574
1535253379606238,-0.633606,-0.401733,0.513428,0.416626
1535253379622278,-0.632385,-0.405579,0.509277,0.4198
1535253379636823,-0.63147,-0.409241,0.504639,0.423218
1535253379659918,-0.63031,-0.413574,0.500854,0.425232
1535253379674928,-0.628723,-0.419067,0.49646,0.427368
1535253379696020,-0.626953,-0.422485,0.493591,0.429871
1535253379712567,-0.627319,-0.428284,0.486816,0.431335
1535253379733695,-0.625916,-0.427673,0.48645,0.434387
1535253379750623,-0.619568,-0.432434,0.48175,0.443909
1535253379772180,-0.615906,-0.437866,0.474915,0.450928
1535253379793234,-0.616211,-0.44104,0.469849,0.452759
1535253379809779,-0.618225,-0.44397,0.46521,0.451965
1535253379832840,-0.618835,-0.448975,0.459229,0.452271
1535253379853426,-0.614319,-0.456299,0.451721,0.458618
1535253379869987,-0.606689,-0.460571,0.447693,0.468445
1535253379892550,-0.609131,-0.46106,0.445984,0.466309
1535253379913607,-0.603149,-0.468018,0.438721,0.47406
1535253379930101,-0.604736,-0.468994,0.437073,0.472534
1535253379952250,-0.597534,-0.47522,0.430176,0.48175
1535253379973714,-0.601379,-0.476929,0.42749,0.477722
1535253379989759,-0.595581,-0.479553,0.424805,0.484619
1535253380012316,-0.589661,-0.485229,0.418091,0.491943
1535253380033472,-0.592712,-0.488647,0.413757,0.488525
1535253380049970,-0.596008,-0.489502,0.412659,0.484619
1535253380072476,-0.59314,-0.49054,0.411621,0.488037
1535253380093585,-0.58551,-0.492249,0.409302,0.497314
1535253380110110,-0.576782,-0.494812,0.405945,0.507629
1535253380132638,-0.569153,-0.497925,0.401794,0.516418
1535253380153696,-0.561768,-0.500793,0.397888,0.524719
1535253380169738,-0.553894,-0.502075,0.395264,0.533752
1535253380192301,-0.547363,-0.501343,0.394775,0.541565
1535253380213515,-0.545898,-0.499084,0.396606,0.543701
1535253380229899,-0.551941,-0.497925,0.398376,0.537354
1535253380252458,-0.559021,-0.500366,0.396118,0.529358
1535253380273513,-0.555542,-0.502869,0.392395,0.533447
1535253380290058,-0.550293,-0.500244,0.394226,0.539978
1535253380312620,-0.558105,-0.500549,0.394531,0.531311
1535253380333676,-0.554993,-0.503662,0.390015,0.534912
1535253380350056,-0.55365,-0.500549,0.392761,0.537231
1535253380378412,-0.556763,-0.505127,0.387756,0.533386
1535253380393332,-0.552307,-0.502808,0.38916,0.539185
1535253380409876,-0.555603,-0.507813,0.383728,0.534973
1535253380430435,-0.55127,-0.505432,0.385376,0.540466
1535253380446977,-0.54657,-0.509583,0.380493,0.544861
1535253380469033,-0.545654,-0.510986,0.376953,0.546875
1535253380490590,-0.544678,-0.512573,0.374451,0.548096
1535253380530830,-0.543884,-0.514404,0.371948,0.548828
1535253380531198,-0.543213,-0.516418,0.369385,0.549377
1535253380559274,-0.542114,-0.518005,0.367249,0.550415
1535253380572848,-0.541382,-0.519958,0.365662,0.550354
1535253380589360,-0.540894,-0.521729,0.362244,0.551392
1535253380610414,-0.540466,-0.52356,0.359558,0.551819
1535253380632969,-0.539551,-0.525024,0.357605,0.552551
1535253380649016,-0.539124,-0.526611,0.355835,0.552673
1535253380670574,-0.539246,-0.528076,0.354187,0.552185
1535253380693133,-0.539307,-0.52887,0.353088,0.552063
1535253380709173,-0.539063,-0.529297,0.3526,0.552185
1535253380730266,-0.539001,-0.530029,0.352051,0.551941
1535253380746779,-0.539124,-0.530518,0.351624,0.551575
1535253380769476,-0.539001,-0.53064,0.351624,0.551636
1535253380790394,-0.538879,-0.530823,0.351685,0.551514
1535253380830496,-0.53894,-0.531067,0.351685,0.551208
1535253380831498,-0.539063,-0.531067,0.351685,0.551086
1535253380859579,-0.539124,-0.531067,0.351685,0.551025
1535253380882634,-0.53949,-0.531067,0.352661,0.550049
1535253380897701,-0.53949,-0.530701,0.352051,0.550781
1535253380912212,-0.53894,-0.53064,0.352112,0.551331
1535253380934808,-0.540039,-0.527893,0.353699,0.551941
1535253380949311,-0.540771,-0.530396,0.351929,0.549866
1535253380972382,-0.542297,-0.526855,0.35553,0.5495
1535253381002457,-0.538757,-0.529602,0.353027,0.551941
1535253381009492,-0.539246,-0.532349,0.350464,0.550476
1535253381030529,-0.544067,-0.530823,0.352783,0.545715
1535253381053131,-0.549622,-0.527039,0.357422,0.54071
1535253381069130,-0.554199,-0.523071,0.361755,0.537048
1535253381091694,-0.554443,-0.522644,0.36261,0.536621
1535253381112746,-0.554932,-0.522095,0.363159,0.536255
1535253381129378,-0.555664,-0.521729,0.36322,0.535828
1535253381153353,-0.556152,-0.520935,0.363525,0.53595
1535253381172909,-0.556458,-0.519836,0.364319,0.536133
1535253381189175,-0.557068,-0.519043,0.364929,0.535828
1535253381211731,-0.557983,-0.51886,0.364929,0.535034
1535253381232784,-0.558777,-0.51886,0.364685,0.534363
1535253381249349,-0.559265,-0.518677,0.364624,0.534119
1535253381271887,-0.55957,-0.518677,0.364807,0.53363
1535253381301004,-0.559814,-0.518738,0.364807,0.533325
1535253381308986,-0.559998,-0.518799,0.364685,0.533203
1535253381331696,-0.560181,-0.518982,0.364563,0.532959
1535253381352602,-0.560181,-0.519043,0.364685,0.532715
1535253381369341,-0.560059,-0.519104,0.364868,0.532654
1535253381391707,-0.559814,-0.518982,0.365051,0.532898
1535253381412765,-0.559875,-0.518982,0.365051,0.532898
1535253381429388,-0.559814,-0.519226,0.364929,0.532837
1535253381451867,-0.559387,-0.519226,0.36499,0.533142
1535253381472923,-0.558899,-0.519165,0.365173,0.53363
1535253381489468,-0.558472,-0.518982,0.365417,0.534058
1535253381520550,-0.558167,-0.51886,0.365479,0.534424
1535253381533083,-0.557983,-0.518677,0.365601,0.53479
1535253381549126,-0.557739,-0.518372,0.365784,0.535156
1535253381571687,-0.557861,-0.51825,0.365845,0.535156
1535253381592743,-0.558228,-0.517944,0.365906,0.535034
1535253381609290,-0.558533,-0.517517,0.366028,0.535034
1535253381631850,-0.558838,-0.517273,0.36615,0.534851
1535253381652907,-0.559143,-0.517029,0.366272,0.534668
1535253381693009,-0.559509,-0.516846,0.366394,0.534424
1535253381694011,-0.559937,-0.516846,0.366394,0.533997
1535253381721585,-0.560364,-0.516846,0.366333,0.533508
1535253381736204,-0.560852,-0.517029,0.365967,0.533142
1535253381751213,-0.561646,-0.517273,0.366821,0.531494
1535253381773727,-0.561646,-0.517273,0.367004,0.53125
1535253381788369,-0.561707,-0.517517,0.367188,0.530884
1535253381810872,-0.56189,-0.517883,0.366943,0.530579
1535253381834887,-0.562012,-0.518188,0.366638,0.530273
1535253381856036,-0.562012,-0.518188,0.366638,0.530334
1535253381870586,-0.561584,-0.518311,0.366882,0.530457
1535253381893543,-0.561523,-0.518799,0.36676,0.53009
1535253381908584,-0.561768,-0.519165,0.366638,0.529602
1535253381931255,-0.561768,-0.519165,0.366638,0.529663
1535253381953738,-0.561462,-0.519165,0.366699,0.529907
1535253381968850,-0.561462,-0.519165,0.366638,0.529907
1535253381990920,-0.561401,-0.519226,0.36676,0.529846
1535253382013422,-0.561157,-0.519165,0.366943,0.530029
1535253382028402,-0.560974,-0.519104,0.367004,0.530212
1535253382052473,-0.560974,-0.519104,0.367004,0.530212
1535253382073628,-0.561096,-0.519165,0.36676,0.530273
1535253382090214,-0.561218,-0.519104,0.366699,0.530151
1535253382112124,-0.561401,-0.519043,0.36676,0.530029
1535253382133681,-0.561523,-0.518799,0.366943,0.529968
1535253382149724,-0.561584,-0.518433,0.367249,0.53009
1535253382171288,-0.561768,-0.518127,0.367432,0.53009
1535253382193367,-0.562012,-0.518005,0.367432,0.529907
1535253382209884,-0.562256,-0.517822,0.367554,0.529724
1535253382230942,-0.562317,-0.517639,0.367676,0.529785
1535253382253556,-0.562378,-0.517456,0.367798,0.529785
1535253382270051,-0.562561,-0.517456,0.367798,0.529663
1535253382291169,-0.562805,-0.517456,0.367737,0.529419
1535253382313664,-0.562805,-0.517334,0.367859,0.529419
1535253382330205,-0.562805,-0.517151,0.368103,0.529419
1535253382350764,-0.562805,-0.517151,0.368103,0.529419
1535253382373824,-0.562805,-0.517151,0.368042,0.52948
1535253382389912,-0.562927,-0.517273,0.368042,0.529236
1535253382410924,-0.562927,-0.517273,0.367981,0.529236
1535253382433518,-0.562866,-0.517212,0.368103,0.529358
1535253382450024,-0.562805,-0.517273,0.368042,0.529358
1535253382471082,-0.562927,-0.517395,0.367981,0.529175
1535253382493704,-0.56311,-0.517456,0.36792,0.528931
1535253382509683,-0.56311,-0.517456,0.367981,0.528931
1535253382531242,-0.562927,-0.517395,0.367981,0.529175
1535253382553405,-0.562927,-0.517395,0.36792,0.529175
1535253382570471,-0.56311,-0.517517,0.367798,0.529053
1535253382598421,-0.563049,-0.517273,0.367798,0.529297
1535253382613569,-0.562927,-0.51709,0.36792,0.529541
1535253382630043,-0.562927,-0.51709,0.36792,0.529541
1535253382651058,-0.563293,-0.51709,0.367798,0.529175
1535253382673733,-0.563416,-0.516724,0.36792,0.529297
1535253382690671,-0.563354,-0.516479,0.368042,0.529602
1535253382710717,-0.563599,-0.516418,0.367981,0.529358
1535253382733334,-0.563843,-0.516418,0.368042,0.529114
1535253382749820,-0.56366,-0.516113,0.368347,0.529419
1535253382770918,-0.563416,-0.51593,0.368469,0.529724
1535253382793535,-0.56366,-0.515991,0.368286,0.529541
1535253382809981,-0.563904,-0.516113,0.368103,0.529297
1535253382831080,-0.563904,-0.516113,0.368103,0.529297
1535253382853599,-0.56366,-0.51593,0.368408,0.529541
1535253382869914,-0.563477,-0.515869,0.368713,0.529541
1535253382891247,-0.563354,-0.515869,0.369019,0.52948
1535253382913799,-0.563049,-0.515869,0.369568,0.52948
1535253382929298,-0.562622,-0.515686,0.370239,0.529602
1535253382950855,-0.562378,-0.515747,0.370667,0.52948
1535253382973416,-0.562439,-0.515808,0.370911,0.529175
1535253382989456,-0.562561,-0.515686,0.371033,0.529053
1535253383011016,-0.562866,-0.515503,0.371033,0.528931
1535253383033574,-0.563049,-0.515137,0.371033,0.529114
1535253383049206,-0.563232,-0.514832,0.370911,0.529297
1535253383072729,-0.563538,-0.514648,0.370605,0.529358
1535253383093235,-0.563843,-0.514404,0.370361,0.52948
1535253383109305,-0.563965,-0.513916,0.370239,0.529907
1535253383132499,-0.564087,-0.513245,0.370117,0.530457
1535253383153394,-0.56427,-0.512695,0.370239,0.530762
1535253383169436,-0.564514,-0.512268,0.370178,0.530945
