timestamp,x,y,z
1535253287318113,4,1.9375,-0.125
1535253287341227,7.25,4.875,-3.3125
1535253287363267,7.25,9.625,-3.75
1535253287378288,3.875,12.6875,1.125
1535253287401835,-10.625,19.3125,8
1535253287423393,-10.1875,22.125,13.375
1535253287446956,-5.0625,21.875,14.25
1535253287492098,-8.125,21.25,11
1535253287499095,-7.6875,22.4375,11.125
1535253287511127,-11.3125,23.3125,11
1535253287522165,-24.0625,25.6875,14.625
1535253287547245,-38.375,26.3125,15.875
1535253287574818,-42.875,23.5625,17.25
1535253287626456,-40.625,21.625,22.375
1535253287627458,-36.9375,20.6875,27.9375
1535253287635480,-35.3125,19.6875,31.5
1535253287643500,-33.8125,18.1875,37.25
1535253287663053,-20.75,20.4375,45.6875
1535253287685613,-3.0625,21.3125,51.1875
1535253287703661,14.4375,14.5,54.25
1535253287723213,20.125,7.125,51.3125
1535253287745272,21.4375,5,53.4375
1535253287763334,15.75,4.5625,56.6875
1535253287782872,17.8125,-1.5625,53.4375
1535253287805431,24.4375,-7.6875,51.5
1535253287823479,26.9375,-4.0625,48.5
1535253287843032,19.625,-1.5625,43.875
1535253287865592,22.6875,-2.625,31.25
1535253287883641,28.5625,-2.125,41
1535253287903192,6.5,3.875,28.4375
1535253287925752,-7.5,5.5625,13.5
1535253287943299,-9.9375,4.8125,7.6875
1535253287963095,-34.8125,2.25,2
1535253287985410,-34,7.5,-16.0625
1535253288003459,1,8,0.25
1535253288023010,-27.1875,12.5625,-2.4375
1535253288045571,-39.9375,16.875,0.5625
1535253288063618,-35.5625,10.3125,-0.125
1535253288084690,-28.5,5.3125,0.5625
1535253288105735,-36,5.0625,4.375
1535253288123680,-24.375,4.5625,5.375
1535253288144333,-13.125,5.125,4.8125
1535253288165434,-18.5625,8.6875,4.5625
1535253288183437,-20.125,12.1875,4.625
1535253288204495,-23.8125,15.0625,5.1875
1535253288225610,-25.625,14.875,4.75
1535253288243597,-23.4375,16.875,8.6875
1535253288264654,-42.75,18.4375,7.0625
1535253288285709,-74.375,9.0625,-0.8125
1535253288303294,0.6875,-10.1875,2.5
1535253288324316,-4.3125,-10.3125,8.5
1535253288345368,-16.8125,-5.5,4.3125
1535253288363417,-5.75,-6,8.375
1535253288384472,-19.6875,0.9375,11.875
1535253288405532,-29,3.625,15.8125
1535253288423605,-29.0625,0.1875,15.4375
1535253288444696,-12.875,0.8125,8.625
1535253288465688,-10.625,-0.0625,7.5
1535253288483235,-16.125,1.6875,10
1535253288510307,-10.5625,2.9375,1.9375
1535253288527122,-5.75,2,3.6875
1535253288543395,-6.625,1.8125,9.4375
1535253288564986,4.6875,3.875,2.25
1535253288586363,16.4375,6.0625,7.25
1535253288610072,19.4375,5.1875,7.8125
1535253288631128,14.8125,3.8125,21.5625
1535253288647694,-48.0625,7,13.1875
1535253288670380,-68.3125,0.8125,30.125
1535253288691369,-55.8125,-0.125,14.9375
1535253288707909,-4.75,-7.9375,5.625
1535253288730195,11.8125,-11.5625,-5.875
1535253288744652,-18.625,-6.625,2
1535253288767512,-60.3125,-7.0625,-3.625
1535253288790074,-58,-3.5,-1.875
1535253288811130,-15.6875,-6.4375,-3.3125
1535253288827672,17.375,-14.1875,-5.8125
1535253288848729,12.9375,-10.875,6.8125
1535253288864276,-49.9375,41.3125,18.1875
1535253288887832,-25.125,25.25,-7.625
1535253288909892,26.125,3.6875,14.375
1535253288931458,54.4375,-2.75,2.5625
1535253288947491,21.4375,-3.6875,7.8125
1535253288970052,-2.25,3.1875,0.6875
1535253288991440,0.25,2.5625,3.125
1535253289007652,-11.5,11.6875,-0.875
1535253289030212,-5.625,4.375,1.125
1535253289044249,-5.4375,0.8125,-0.75
1535253289067814,-5.625,-1.8125,-0.8125
1535253289090374,-3.0625,-0.3125,-0.3125
1535253289104409,-7.25,1.9375,-0.875
1535253289128473,-5.5,1.5,1.3125
1535253289150363,-3.375,2.1875,0.3125
1535253289171087,-0.8125,2.4375,0.6875
1535253289187631,1.25,3.375,0.0625
1535253289210191,-1.3125,5.125,-0.75
1535253289231246,2.0625,3.9375,-0.4375
1535253289247790,-1.25,2.375,-0.9375
1535253289270351,-10.875,3.5,-0.75
1535253289298926,-7.5,1.6875,0.8125
1535253289307450,-4.8125,1.625,0.125
1535253289337529,-6.875,3.5,0.3125
1535253289352570,-5.3125,3.875,-0.0625
1535253289367610,-1.8125,1.75,0.75
1535253289390672,-1.6875,2.8125,1.5625
1535253289412729,-3.4375,3.75,0.125
1535253289427770,1.8125,3.8125,-0.375
1535253289450403,7.875,3,0.4375
1535253289472545,3.8125,3.5,1.5
1535253289487005,0.875,4.875,-0.1875
1535253289510056,4.5,3.8125,-0.25
1535253289531231,4.625,1.75,-0.5625
1535253289547657,-2.5,1.75,-1.625
1535253289570394,0.3125,0.375,-0.625
1535253289591274,2.1875,-0.375,0.5
1535253289607880,-1.125,-1.0625,1.25
1535253289630407,1.3125,-1.6875,2.1875
1535253289658956,0.5,-0.625,2.1875
1535253289667478,-3.25,-1.0625,1.4375
1535253289690040,-0.3125,-0.9375,-0.1875
1535253289711595,0.625,-0.3125,-0.4375
1535253289727638,-7.1875,-0.125,1.0625
1535253289750200,-13.6875,-0.8125,0.875
1535253289771253,-14.625,-0.875,1.5
1535253289787822,-9.125,-1.4375,0.75
1535253289810357,-4.375,-0.625,0.1875
1535253289832414,-0.125,0.5625,-0.25
1535253289855014,5.5,1.1875,-0.8125
1535253289870014,9.8125,0.8125,-0.0625
1535253289892574,6.875,1.375,-0.125
1535253289907639,4.875,0.5625,0.1875
1535253289930174,0.9375,-0.125,-0.6875
1535253289953273,-1.875,-0.3125,-1.6875
1535253289966891,-3.0625,-0.25,-2.4375
1535253289990334,0.0625,0.25,-2.1875
1535253290012894,1.75,0,-1.375
1535253290026932,2.5625,-0.1875,-1.625
1535253290050010,6.4375,-0.5625,0.6875
1535253290072552,6.5,-1,0.5625
1535253290087092,5.375,0.375,-0.5
1535253290110153,8.3125,-0.75,-0.375
1535253290132715,5.6875,0.375,-0.8125
1535253290147251,1.375,1.875,-0.5
1535253290177835,1.25,2.8125,-0.3125
1535253290198888,5.1875,2.125,-0.375
1535253290206910,4.6875,1.375,-1.0625
1535253290229971,6.5,-0.375,-0.4375
1535253290252531,8.5625,-0.6875,0
1535253290273588,8.8125,0.5,-0.25
1535253290290131,8.9375,1.125,-0.375
1535253290312692,9.6875,0.6875,-0.25
1535253290333801,4.5625,0.875,-0.625
1535253290350292,4.375,0.4375,-0.75
1535253290372914,5.5625,0.3125,-0.6875
1535253290393406,1.0625,0.8125,-1.375
1535253290409951,-1.5,0.5625,-1.375
1535253290432513,-2.125,-0.125,-1.9375
1535253290453570,-0.125,-0.125,-1.3125
1535253290470111,2.625,-0.1875,-1.125
1535253290498781,3.6875,-0.1875,-0.875
1535253290513727,3.375,-0.75,-0.125
1535253290530270,2.625,-0.9375,-0.25
1535253290552913,4.8125,-1.3125,-0.4375
1535253290573886,4.5,-1.125,-0.1875
1535253290590431,2.9375,-0.8125,0.0625
1535253290612488,1.25,-0.25,0.1875
1535253290633572,2.875,-0.375,0.5
1535253290650110,3.125,-0.6875,0.8125
1535253290672651,2,-1.25,0.8125
1535253290693706,1,-0.0625,0.625
1535253290710249,1,-0.5,0.5
1535253290732812,-0.5,-0.375,0.0625
1535253290755443,0.3125,-1.25,0.25
1535253290777433,-0.5625,-0.625,0.375
1535253290792468,0.1875,-0.875,0.5
1535253290815153,-0.9375,-0.125,0.5
1535253290830069,1.75,-1.8125,0.6875
1535253290852630,0,-1.625,0.5625
1535253290875202,0.1875,-1.4375,0.1875
1535253290890730,0.6875,-1.25,0.3125
1535253290912500,0.6875,-0.9375,0.125
1535253290935066,-0.6875,-1.875,-0.375
1535253290949756,-1.375,-1.5625,-0.5
1535253290972660,-0.1875,-1.5,-0.6875
1535253290995219,-1.8125,-1.25,-0.875
1535253291009256,0,-0.125,-0.375
1535253291032896,0.6875,0.6875,0
1535253291055378,1.8125,0.3125,0
1535253291069416,3.8125,0,-0.375
1535253291092546,4.0625,0.3125,-0.5
1535253291115038,2.8125,-0.25,-0.4375
1535253291129655,1.625,-0.375,0.125
1535253291152678,-1.5,-0.0625,-0.25
1535253291175201,-2,0.5625,-0.25
1535253291189779,-0.5625,0,0.125
1535253291212798,-1.375,-0.125,-0.125
1535253291235360,-0.5,-0.5625,0.125
1535253291256413,1.25,-0.8125,0.1875
1535253291272728,1.9375,-0.6875,0.5
1535253291295017,1.125,0.125,0.375
1535253291316078,-0.5,0.8125,-0.3125
1535253291332616,0.25,0.1875,-0.25
1535253291355177,0.5625,-0.3125,-0.3125
1535253291376232,0.875,0.3125,-0.5
1535253291392777,0.8125,0.5,-0.6875
1535253291415439,-0.0625,1,-0.875
1535253291436392,1.5625,0.875,-1.0625
1535253291452497,3.8125,-0.5625,-0.8125
1535253291475022,2.3125,-0.125,-0.8125
1535253291496057,3.0625,0.125,-1.125
1535253291512617,3.875,-0.5625,-0.25
1535253291535156,3.25,-0.375,-0.125
1535253291556211,2.5,-0.125,0
1535253291572757,1.1875,-0.3125,-0.0625
1535253291602916,1.625,-0.6875,0.125
1535253291615870,1.3125,-0.875,0.0625
1535253291632459,0,-0.1875,0.1875
1535253291654974,-1.25,-0.25,0
1535253291676035,-1.6875,-0.125,0.0625
1535253291692573,-1.3125,0,0
1535253291715227,0.25,0,-0.125
1535253291737694,1.125,-0.625,-0.0625
1535253291752885,1.4375,-0.875,-0.125
1535253291775296,-0.0625,-0.8125,-0.125
1535253291797901,0.8125,-0.3125,-0.125
1535253291812394,1.375,-1.375,-0.375
1535253291842514,1.3125,-1.625,-0.125
1535253291864038,0.75,-1.5625,0.3125
1535253291872053,0.25,-0.875,0
1535253291895169,1.3125,-1,-0.25
1535253291917803,0.875,-1.4375,0.0625
1535253291932214,0.5625,-0.9375,0
1535253291955365,0.6875,-0.8125,-0.125
1535253291977835,0.1875,-1.125,-0.4375
1535253291991873,-0.625,-0.8125,0
1535253292015438,-0.25,-0.375,-0.25
1535253292037996,-0.25,-0.5625,-0.3125
1535253292052032,0.875,-0.25,-0.3125
1535253292075092,1.6875,-0.375,-0.1875
1535253292097653,1,0.0625,0
1535253292112260,1.5,-0.3125,-0.25
1535253292135323,1.625,-0.8125,-0.125
1535253292157526,-0.25,-0.625,-0.25
1535253292171856,-0.5,0,-0.5
1535253292195412,-0.3125,-0.5625,-0.75
1535253292217976,1.625,-1.1875,-0.4375
1535253292239029,1.8125,-0.875,-0.8125
1535253292255279,1.8125,-0.4375,-0.8125
1535253292277632,2,-0.0625,-1.0625
1535253292298686,3.625,-1.1875,-0.625
1535253292314229,2.375,-1.1875,-0.5
1535253292337800,0.3125,-0.25,-0.75
1535253292358878,1.0625,-0.5,-0.75
1535253292375403,0.3125,-0.25,-0.5625
1535253292397953,0.3125,-0.75,-0.5
1535253292420515,0.125,-0.4375,-0.4375
1535253292441577,0.1875,-0.1875,-0.25
1535253292457752,1.4375,-0.125,-0.3125
1535253292478667,1.9375,-0.3125,-0.25
1535253292495399,1.1875,-0.375,-0.25
1535253292517903,1,-0.0625,-0.1875
1535253292538829,0.375,-0.1875,0.0625
1535253292555374,-0.5,-0.375,-0.0625
1535253292577428,-1.25,-0.4375,0
1535253292599001,-0.3125,-0.125,-0.125
1535253292615040,0.5625,0.125,-0.0625
1535253292637597,0.25,-0.25,-0.25
1535253292658995,0,-0.3125,0.125
1535253292675192,-0.75,0.0625,0
1535253292697751,0.75,0.1875,-0.0625
1535253292720310,0.5,-0.4375,0.5625
1535253292735347,-0.625,0.125,0.1875
1535253292757924,-0.25,0,-0.125
1535253292780468,0.75,-0.125,-0.3125
1535253292795009,-1.1875,0.6875,-0.5
1535253292817576,-1,0.8125,-0.5
1535253292840133,-0.5625,0.125,-0.375
1535253292854791,0.25,-0.625,0.25
1535253292877853,1.3125,-0.75,0.25
1535253292900411,0.375,0.0625,-0.25
1535253292914446,1.5,-0.5,-0.4375
1535253292938015,1.1875,-0.875,-0.125
1535253292960105,-0.5625,-0.375,-0.1875
1535253292974740,0,-0.5,-0.125
1535253292997768,0,-0.9375,-0.0625
1535253293020306,-0.4375,0.125,-0.125
1535253293034347,1.3125,-0.625,0.0625
1535253293057409,0.25,-0.375,-0.0625
1535253293079965,-0.0625,-0.0625,-0.125
1535253293094551,0.6875,-0.25,0.0625
1535253293117564,0.6875,-0.375,0.25
1535253293140126,-0.1875,-0.375,-0.1875
1535253293161179,-0.6875,0.125,-0.1875
1535253293177724,0.4375,-0.0625,-0.25
1535253293200324,0,-0.125,0.0625
1535253293221337,0.875,-0.5,0.5
1535253293244959,0.3125,0.125,0.0625
1535253293260052,0.3125,0.375,-0.125
1535253293281558,0.875,-0.25,-0.125
1535253293297769,0.5,-0.5,-0.1875
1535253293320186,-0.0625,-0.5,0.3125
1535253293341324,-0.25,0.0625,0.125
