timestamp,x,y,z
1535253287318113,0.320313,0.390625,0.852051
1535253287341227,0.319336,0.367188,0.866699
1535253287363267,0.291016,0.418945,0.886719
1535253287378288,0.297852,0.44873,0.876953
1535253287401835,0.265137,0.400879,0.918945
1535253287423393,0.302246,0.399414,0.924316
1535253287446956,0.324707,0.414551,0.935547
1535253287492098,0.335449,0.391602,0.912598
1535253287499095,0.320801,0.385742,0.902344
1535253287511127,0.309082,0.399414,0.856445
1535253287522165,0.30957,0.412109,0.842773
1535253287547245,0.292969,0.363281,0.842285
1535253287574818,0.271484,0.350098,0.818848
1535253287626456,0.279297,0.349121,0.793457
1535253287627458,0.300293,0.380859,0.78418
1535253287635480,0.280273,0.392578,0.782227
1535253287643500,0.269531,0.323242,0.786621
1535253287663053,0.286621,0.299316,0.812988
1535253287685613,0.277344,0.296387,0.833496
1535253287703661,0.249512,0.308105,0.850586
1535253287723213,0.266113,0.331055,0.853516
1535253287745272,0.274414,0.331055,0.859863
1535253287763334,0.291992,0.337891,0.899414
1535253287782872,0.249023,0.309082,0.882813
1535253287805431,0.305664,0.314453,0.83252
1535253287823479,0.40625,0.360352,0.816895
1535253287843032,0.35791,0.359863,0.871582
1535253287865592,0.35498,0.277344,0.905273
1535253287883641,0.376465,0.470215,0.815918
1535253287903192,0.390137,0.435059,0.901855
1535253287925752,0.33252,0.421875,0.929199
1535253287943299,0.312988,0.432129,1.02539
1535253287963095,0.337891,0.520996,0.979004
1535253287985410,0.219238,0.265137,0.963379
1535253288003459,0.322266,0.388184,0.842285
1535253288023010,0.370605,0.387207,0.831055
1535253288045571,0.300293,0.266113,0.858398
1535253288063618,0.283203,0.276367,0.935059
1535253288084690,0.291016,0.279297,0.912109
1535253288105735,0.280273,0.237305,0.95752
1535253288123680,0.29541,0.174316,0.969727
1535253288144333,0.313965,0.246094,0.912598
1535253288165434,0.318359,0.238281,0.892578
1535253288183437,0.327148,0.237793,0.918457
1535253288204495,0.321777,0.262207,0.920898
1535253288225610,0.253418,0.185059,0.949707
1535253288243597,0.26416,0.345703,0.92627
1535253288264654,0.296875,0.242676,0.936035
1535253288285709,0.138672,0.0727539,0.958984
1535253288303294,0.214355,0.0449219,1.00684
1535253288324316,0.367676,0.214844,0.887695
1535253288345368,0.26123,0.174316,0.94873
1535253288363417,0.26709,0.27002,0.907715
1535253288384472,0.334473,0.245605,0.905273
1535253288405532,0.280762,0.157715,0.957031
1535253288423605,0.270508,0.0517578,0.955078
1535253288444696,0.266602,0.0571289,0.967285
1535253288465688,0.285645,0.104492,0.94043
1535253288483235,0.305664,0.0620117,0.940918
1535253288510307,0.26123,0.0629883,0.950684
1535253288527122,0.285156,0.0961914,0.963379
1535253288543395,0.284668,0.0751953,1.00244
1535253288564986,0.211426,0.0268555,1.00537
1535253288586363,0.255859,0.0668945,1.03857
1535253288610072,0.197266,0.0810547,1.10107
1535253288631128,0.11377,0.319824,1.1582
1535253288647694,-0.00585938,0.302246,1.10303
1535253288670380,0.385742,0.250977,1.0415
1535253288691369,0.245605,-0.0756836,0.867676
1535253288707909,0.364258,-0.0419922,0.818359
