timestamp,x,y,z
1535253373575069,0.1875,-0.92334,-0.225586
1535253373597640,0.210449,-1.01514,0.0766602
1535253373605650,-0.142578,-1.05127,-0.236328
1535253373629284,0.35498,-0.990723,0.120117
1535253373658339,0.336426,-0.90918,-0.443848
1535253373665698,-0.00634766,-1.05811,-0.0292969
1535253373689383,0.105957,-0.95752,-0.12793
1535253373718522,0.0883789,-0.985352,-0.126953
1535253373749725,0.097168,-1.0083,-0.135742
1535253373752111,0.0952148,-1.00391,-0.132813
1535253373764374,0.0986328,-0.980469,-0.128906
1535253373786247,0.0961914,-0.965332,-0.139648
1535253373809981,0.0849609,-0.989258,-0.144043
1535253373824804,0.0917969,-1.01172,-0.139648
1535253373867919,0.0898438,-0.993164,-0.149902
1535253373877970,0.0878906,-0.979004,-0.152344
1535253373884088,0.0795898,-0.991211,-0.143555
1535253373906083,0.0883789,-0.998047,-0.135742
1535253373928604,0.0756836,-0.98877,-0.15625
1535253373942661,0.0844727,-0.972656,-0.155762
1535253373965954,0.0795898,-0.974609,-0.14502
1535253373988283,0.0830078,-0.990234,-0.144531
1535253374002954,0.0791016,-0.990234,-0.152344
1535253374026133,0.0849609,-0.986816,-0.141602
1535253374048655,0.0751953,-0.984375,-0.154785
1535253374063984,0.0839844,-0.97998,-0.15918
1535253374086043,0.0854492,-0.991699,-0.148438
1535253374108602,0.0898438,-0.993164,-0.136719
1535253374124144,0.0917969,-0.978516,-0.146484
1535253374146039,0.081543,-0.965332,-0.150879
1535253374168285,0.0864258,-0.991699,-0.154297
1535253374184419,0.0795898,-0.995117,-0.152344
1535253374205874,0.0737305,-0.97168,-0.143555
1535253374228422,0.0776367,-0.954102,-0.140625
1535253374244464,0.0742188,-0.979004,-0.143555
1535253374266022,0.078125,-0.995117,-0.142578
1535253374289084,0.0649414,-0.989746,-0.147461
1535253374304124,0.0810547,-0.975586,-0.145508
1535253374326183,0.0869141,-0.983398,-0.155762
1535253374348242,0.074707,-0.996094,-0.151367
1535253374364294,0.0561523,-1.00342,-0.157715
1535253374386344,0.0717773,-0.990723,-0.163086
1535253374408402,0.0849609,-0.98291,-0.163086
1535253374424444,0.0820313,-0.971191,-0.161621
1535253374446144,0.0742188,-0.972656,-0.160645
1535253374468580,0.0766602,-0.978027,-0.168945
1535253374484107,0.0810547,-0.987305,-0.163574
1535253374505158,0.0766602,-0.983887,-0.153809
1535253374528236,0.0620117,-0.967773,-0.149902
1535253374544263,0.0625,-0.974121,-0.16748
1535253374565317,0.0771484,-0.993164,-0.168457
1535253374588402,0.0703125,-0.994629,-0.155273
1535253374604444,0.0668945,-0.977051,-0.150879
1535253374625501,0.0742188,-0.969238,-0.154785
1535253374648562,0.0805664,-0.976074,-0.155273
1535253374664104,0.0649414,-0.992188,-0.142578
1535253374685163,0.0385742,-0.972168,-0.157715
1535253374708221,0.0361328,-0.958984,-0.172852
1535253374724263,0.0498047,-0.969727,-0.184082
1535253374745331,0.0551758,-0.983887,-0.161621
1535253374768383,0.0541992,-0.996094,-0.14502
1535253374784425,0.0629883,-0.976074,-0.135254
1535253374805480,0.0522461,-0.964355,-0.142578
1535253374828039,0.0375977,-0.98291,-0.166992
1535253374860095,0.0351563,-0.995117,-0.167969
1535253374874664,0.0380859,-0.993652,-0.165527
1535253374890063,0.0385742,-0.990723,-0.176758
1535253374904242,0.0507813,-0.984375,-0.180664
1535253374926965,0.0576172,-0.992188,-0.177734
1535253374950116,0.0595703,-0.98877,-0.166016
1535253374970920,0.0615234,-0.994141,-0.165039
1535253374986961,0.0556641,-0.992676,-0.170898
1535253375010023,0.0776367,-0.97998,-0.163574
1535253375031079,0.0761719,-0.975098,-0.169434
1535253375046864,0.0634766,-0.986816,-0.162598
1535253375069704,0.0483398,-1.00488,-0.15918
1535253375090738,0.0454102,-0.995117,-0.154297
1535253375106781,0.0385742,-0.969238,-0.155762
1535253375129842,0.043457,-0.988281,-0.166016
1535253375151037,0.0385742,-1.01172,-0.163086
1535253375166941,0.0478516,-0.998047,-0.160156
1535253375190003,0.0444336,-0.973633,-0.157715
1535253375211059,0.0512695,-0.979004,-0.161133
1535253375226599,0.0400391,-0.999023,-0.165039
1535253375250209,0.0258789,-0.992676,-0.16748
1535253375271250,0.0371094,-0.98877,-0.175781
1535253375286764,0.0410156,-0.991211,-0.17627
1535253375309823,0.00585938,-1.00391,-0.165039
1535253375330993,-0.0332031,-1.02832,-0.166504
1535253375347037,-0.0161133,-1.02881,-0.169434
1535253375369988,-0.00732422,-1.00977,-0.165527
1535253375392598,-0.0454102,-1.02148,-0.150879
1535253375415135,-0.0488281,-1.03174,-0.147461
1535253375429172,-0.0288086,-1.02295,-0.157715
1535253375451076,-0.0351563,-0.990234,-0.165527
1535253375466773,-0.0537109,-0.981934,-0.169434
1535253375489333,-0.0698242,-0.986328,-0.161621
1535253375512421,-0.0766602,-0.977051,-0.154785
1535253375526935,-0.0830078,-0.959473,-0.168457
1535253375549492,-0.111328,-0.957031,-0.17334
1535253375572670,-0.12793,-0.971191,-0.167969
1535253375587122,-0.137207,-0.967285,-0.164063
1535253375609151,-0.145508,-0.952148,-0.158203
1535253375648261,-0.152344,-0.941406,-0.146484
1535253375653770,-0.182129,-0.950684,-0.137695
1535253375669312,-0.196777,-0.959473,-0.123535
1535253375692520,-0.193359,-0.946777,-0.135254
1535253375713525,-0.221191,-0.936523,-0.12207
1535253375729519,-0.237305,-0.952637,-0.123535
1535253375752539,-0.237793,-0.94873,-0.122559
1535253375775094,-0.242676,-0.935547,-0.135254
1535253375789131,-0.267578,-0.954102,-0.130859
1535253375812402,-0.279297,-0.96875,-0.120117
1535253375833248,-0.304199,-0.964355,-0.135254
1535253375849295,-0.327148,-0.916992,-0.134766
1535253375872352,-0.319824,-0.923828,-0.133789
1535253375893514,-0.317383,-0.962891,-0.132324
1535253375909484,-0.344238,-0.939453,-0.121582
1535253375932631,-0.353027,-0.924316,-0.124023
1535253375953598,-0.353516,-0.92041,-0.126953
1535253375991772,-0.366699,-0.925781,-0.125
1535253375992674,-0.379395,-0.913574,-0.113281
1535253376014730,-0.381836,-0.912109,-0.118652
1535253376029296,-0.404785,-0.903809,-0.109375
1535253376052330,-0.408691,-0.896973,-0.114258
1535253376073388,-0.416016,-0.881348,-0.111328
1535253376089428,-0.427246,-0.887695,-0.106934
1535253376112489,-0.447754,-0.899902,-0.10498
1535253376133587,-0.458984,-0.888672,-0.097168
1535253376149172,-0.416992,-0.916504,-0.0737305
1535253376172338,-0.463867,-0.897461,-0.0400391
1535253376193245,-0.503906,-0.869141,-0.059082
1535253376209247,-0.504883,-0.853516,-0.0844727
1535253376232310,-0.504395,-0.835449,-0.0854492
1535253376253365,-0.487793,-0.830078,-0.0957031
1535253376269410,-0.524902,-0.852539,-0.0898438
1535253376292479,-0.531738,-0.883301,-0.0874023
1535253376313537,-0.53418,-0.855957,-0.0957031
1535253376329078,-0.536133,-0.839844,-0.0771484
1535253376351639,-0.534668,-0.849121,-0.0703125
1535253376373194,-0.5625,-0.823242,-0.0610352
1535253376389236,-0.561035,-0.829102,-0.0527344
1535253376411796,-0.552734,-0.816895,-0.0585938
1535253376433353,-0.564941,-0.804688,-0.0527344
1535253376449397,-0.584473,-0.813965,-0.0371094
1535253376471956,-0.595215,-0.804199,-0.0375977
1535253376495132,-0.599609,-0.799316,-0.0385742
1535253376515689,-0.606445,-0.787109,-0.0273438
1535253376531616,-0.631348,-0.768066,-0.0371094
1535253376554678,-0.635254,-0.778809,-0.0390625
1535253376575840,-0.614746,-0.77832,-0.0371094
1535253376591777,-0.624512,-0.766113,-0.0249023
1535253376614839,-0.637695,-0.749023,-0.00537109
1535253376635892,-0.653809,-0.740234,-0.0175781
1535253376651982,-0.645508,-0.740723,-0.00439453
1535253376675003,-0.65918,-0.748535,-0.00390625
1535253376696170,-0.671387,-0.734863,-0.00585938
1535253376712096,-0.675781,-0.720215,-0.00244141
1535253376735191,-0.689453,-0.729004,-0.000976563
1535253376756254,-0.696777,-0.732422,0.0117188
1535253376771875,-0.692383,-0.705566,-0.000488281
1535253376794824,-0.706543,-0.680664,0.00439453
1535253376816018,-0.712891,-0.688965,0.0112305
1535253376831916,-0.708008,-0.706055,0.0185547
1535253376855034,-0.712891,-0.708496,0.00537109
1535253376876032,-0.723633,-0.677246,0.00292969
1535253376891574,-0.731445,-0.675293,0.0117188
1535253376914635,-0.739258,-0.691895,0.0102539
1535253376935690,-0.737305,-0.684082,0.00244141
1535253376951734,-0.737305,-0.671875,0.012207
1535253376975296,-0.753418,-0.668945,0.0185547
1535253376995965,-0.756836,-0.656738,0.0219727
1535253377011894,-0.750488,-0.665039,0.0288086
1535253377035552,-0.751953,-0.648438,0.0283203
1535253377057570,-0.763184,-0.64209,0.0302734
1535253377078571,-0.771484,-0.64209,0.0361328
1535253377094112,-0.77832,-0.638184,0.0327148
1535253377116785,-0.786133,-0.614746,0.0244141
1535253377131210,-0.776855,-0.625,0.0307617
1535253377145246,-0.776855,-0.62793,0.0395508
1535253377167809,-0.778809,-0.621582,0.043457
1535253377190944,-0.775391,-0.605957,0.0449219
1535253377205471,-0.785645,-0.597656,0.0517578
1535253377228076,-0.799316,-0.596191,0.0576172
1535253377251030,-0.79541,-0.600098,0.0498047
1535253377265568,-0.803711,-0.591797,0.0498047
1535253377287878,-0.807617,-0.579102,0.0566406
1535253377311193,-0.826172,-0.578613,0.0600586
1535253377325228,-0.8125,-0.580078,0.0551758
1535253377347832,-0.819336,-0.570801,0.0644531
1535253377371350,-0.828613,-0.554199,0.0708008
1535253377385426,-0.827148,-0.541992,0.0732422
1535253377416978,-0.83252,-0.545898,0.0644531
1535253377431056,-0.833984,-0.555664,0.074707
1535253377445547,-0.837402,-0.548828,0.0751953
1535253377468112,-0.84082,-0.526855,0.0849609
1535253377491168,-0.842773,-0.524902,0.081543
1535253377505206,-0.838867,-0.529297,0.0810547
1535253377527767,-0.839844,-0.518066,0.0883789
1535253377550827,-0.862793,-0.503906,0.0957031
1535253377565480,-0.861328,-0.512695,0.10498
1535253377587928,-0.859863,-0.503906,0.117188
1535253377611501,-0.86377,-0.504395,0.114746
1535253377633724,-0.868164,-0.497559,0.122559
1535253377647688,-0.916504,-0.485352,0.101074
