timestamp,roll,pitch,yaw
1535253141023645,-0.308286,-0.186846,1.36123
1535253141046206,-0.308286,-0.186846,1.36123
1535253141062249,-0.308286,-0.186846,1.36123
1535253141083805,-0.308286,-0.186846,1.36123
1535253141107404,-0.308197,-0.186942,1.36124
1535253141122410,-0.308197,-0.186942,1.36124
1535253141143464,-0.308197,-0.186942,1.36124
1535253141174547,-0.308101,-0.187018,1.36124
1535253141213692,-0.308197,-0.186942,1.36124
1535253141214654,-0.308197,-0.186942,1.36124
1535253141226686,-0.308016,-0.186922,1.36119
1535253141242741,-0.308016,-0.186922,1.36119
1535253141264788,-0.308016,-0.186922,1.36119
1535253141288350,-0.308016,-0.186922,1.36119
1535253141323492,-0.308016,-0.186922,1.36119
1535253141333470,-0.307932,-0.186825,1.36115
1535253141346505,-0.307932,-0.186825,1.36115
1535253141369064,-0.307932,-0.186825,1.36115
1535253141384104,-0.307932,-0.186825,1.36115
1535253141408168,-0.307836,-0.186901,1.36115
1535253141428723,-0.307932,-0.186825,1.36115
1535253141445267,-0.307836,-0.186901,1.36115
1535253141467827,-0.307836,-0.186901,1.36115
1535253141482867,-0.307836,-0.186901,1.36115
1535253141505474,-0.307836,-0.186901,1.36115
1535253141528219,-0.307932,-0.186825,1.36115
1535253141549043,-0.307836,-0.186901,1.36115
1535253141565587,-0.307751,-0.186805,1.36111
1535253141588165,-0.307751,-0.186805,1.36111
1535253141602185,-0.307751,-0.186805,1.36111
1535253141625747,-0.307751,-0.186805,1.36111
1535253141647908,-0.307751,-0.186805,1.36111
1535253141669280,-0.308286,-0.186846,1.36123
1535253141685456,-0.308286,-0.186846,1.36123
1535253141713983,-0.308286,-0.186846,1.36123
1535253141736625,-0.308202,-0.18675,1.36119
1535253141759102,-0.308286,-0.186846,1.36123
1535253141775647,-0.308286,-0.186846,1.36123
1535253141789182,-0.308286,-0.186846,1.36123
1535253141805726,-0.308202,-0.18675,1.36119
1535253141827786,-0.308202,-0.18675,1.36119
1535253141849343,-0.308202,-0.18675,1.36119
1535253141865472,-0.308286,-0.186846,1.36123
1535253141887946,-0.308286,-0.186846,1.36123
1535253141909001,-0.308202,-0.18675,1.36119
1535253141925545,-0.308202,-0.18675,1.36119
1535253141948106,-0.308221,-0.186742,1.36135
1535253141969161,-0.308221,-0.186742,1.36135
1535253141985705,-0.308221,-0.186742,1.36135
1535253142007763,-0.308221,-0.186742,1.36135
1535253142028821,-0.308137,-0.186646,1.36131
1535253142045365,-0.308221,-0.186742,1.36135
1535253142067924,-0.308137,-0.186646,1.36131
1535253142096500,-0.308137,-0.186646,1.36131
1535253142105524,-0.308137,-0.186646,1.36131
1535253142128084,-0.308137,-0.186646,1.36131
1535253142150644,-0.308221,-0.186742,1.36135
1535253142165684,-0.308137,-0.186646,1.36131
1535253142188245,-0.308137,-0.186646,1.36131
1535253142210805,-0.308137,-0.186646,1.36131
1535253142225462,-0.308137,-0.186646,1.36131
1535253142247902,-0.308221,-0.186742,1.36135
1535253142270463,-0.308137,-0.186646,1.36131
1535253142293022,-0.308137,-0.186646,1.36131
1535253142314079,-0.308137,-0.186646,1.36131
1535253142330623,-0.308137,-0.186646,1.36131
1535253142353184,-0.308041,-0.186722,1.36131
1535253142374239,-0.308137,-0.186646,1.36131
1535253142390650,-0.308137,-0.186646,1.36131
1535253142412843,-0.308137,-0.186646,1.36131
1535253142433899,-0.308137,-0.186646,1.36131
1535253142450441,-0.308137,-0.186646,1.36131
1535253142473001,-0.308137,-0.186646,1.36131
1535253142494152,-0.308041,-0.186722,1.36131
1535253142510604,-0.308041,-0.186722,1.36131
1535253142533190,-0.308041,-0.186722,1.36131
1535253142554218,-0.308041,-0.186722,1.36131
1535253142570761,-0.308041,-0.186722,1.36131
1535253142593321,-0.308041,-0.186722,1.36131
1535253142615380,-0.308041,-0.186722,1.36131
1535253142630968,-0.308041,-0.186722,1.36131
1535253142653514,-0.308041,-0.186722,1.36131
1535253142675542,-0.308041,-0.186722,1.36131
1535253142690583,-0.308048,-0.186742,1.36132
1535253142713142,-0.308048,-0.186742,1.36132
1535253142735704,-0.308048,-0.186742,1.36132
1535253142749740,-0.308048,-0.186742,1.36132
1535253142773416,-0.308048,-0.186742,1.36132
1535253142795360,-0.308048,-0.186742,1.36132
1535253142809958,-0.307867,-0.186722,1.36128
1535253142833219,-0.307963,-0.186646,1.36128
1535253142855521,-0.307867,-0.186722,1.36128
1535253142870563,-0.307867,-0.186722,1.36128
1535253142893122,-0.307867,-0.186722,1.36128
1535253142915680,-0.307963,-0.186646,1.36128
1535253142929717,-0.307963,-0.186646,1.36128
1535253142953280,-0.307963,-0.186646,1.36128
1535253142975367,-0.307867,-0.186722,1.36128
1535253142989898,-0.307867,-0.186722,1.36128
1535253143012958,-0.307867,-0.186722,1.36128
1535253143035519,-0.307867,-0.186722,1.36128
1535253143050058,-0.307782,-0.186626,1.36123
1535253143073118,-0.307782,-0.186626,1.36123
1535253143095678,-0.307782,-0.186626,1.36123
1535253143124254,-0.307782,-0.186626,1.36123
1535253143133277,-0.307782,-0.186626,1.36123
1535253143155336,-0.307782,-0.186626,1.36123
1535253143176738,-0.307782,-0.186626,1.36123
1535253143192982,-0.307602,-0.186605,1.36119
1535253143215540,-0.307602,-0.186605,1.36119
1535253143236640,-0.307602,-0.186605,1.36119
1535253143253141,-0.307602,-0.186605,1.36119
1535253143275812,-0.307602,-0.186605,1.36119
1535253143296757,-0.307602,-0.186605,1.36119
1535253143313303,-0.307602,-0.186605,1.36119
1535253143335360,-0.307602,-0.186605,1.36119
1535253143356917,-0.307506,-0.186681,1.36118
1535253143380482,-0.307506,-0.186681,1.36118
1535253143403042,-0.307421,-0.186585,1.36114
1535253143425610,-0.307421,-0.186585,1.36114
1535253143433122,-0.307421,-0.186585,1.36114
1535253143455682,-0.307421,-0.186585,1.36114
1535253143476736,-0.307325,-0.18666,1.36114
1535253143493341,-0.307325,-0.18666,1.36114
1535253143515344,-0.307325,-0.18666,1.36114
1535253143536899,-0.307325,-0.18666,1.36114
1535253143552939,-0.307332,-0.186681,1.36115
1535253143575498,-0.307247,-0.186585,1.36111
1535253143598088,-0.307247,-0.186585,1.36111
1535253143613099,-0.307247,-0.186585,1.36111
1535253143635661,-0.307247,-0.186585,1.36111
1535253143658318,-0.307247,-0.186585,1.36111
1535253143680829,-0.307247,-0.186585,1.36111
1535253143695321,-0.307247,-0.186585,1.36111
1535253143718379,-0.307067,-0.186564,1.36106
1535253143740438,-0.307067,-0.186564,1.36106
1535253143762997,-0.307067,-0.186564,1.36106
1535253143778159,-0.307067,-0.186564,1.36106
1535253143792683,-0.307067,-0.186564,1.36106
1535253143815643,-0.306971,-0.18664,1.36106
1535253143838304,-0.307067,-0.186564,1.36106
1535253143859296,-0.307067,-0.186564,1.36106
1535253143875802,-0.307067,-0.186564,1.36106
1535253143898360,-0.307067,-0.186564,1.36106
1535253143912714,-0.306971,-0.18664,1.36106
1535253143935467,-0.306971,-0.18664,1.36106
1535253143958017,-0.306971,-0.18664,1.36106
1535253143979075,-0.306886,-0.186544,1.36102
1535253143995617,-0.306886,-0.186544,1.36102
1535253144018176,-0.306886,-0.186544,1.36102
1535253144039280,-0.306886,-0.186544,1.36102
1535253144055279,-0.306886,-0.186544,1.36102
1535253144078336,-0.306886,-0.186544,1.36102
1535253144098895,-0.30679,-0.186619,1.36101
1535253144115435,-0.306886,-0.186544,1.36102
1535253144138056,-0.306705,-0.186523,1.36097
1535253144159166,-0.306705,-0.186523,1.36097
1535253144175595,-0.306705,-0.186523,1.36097
1535253144198160,-0.306705,-0.186523,1.36097
1535253144219261,-0.306705,-0.186523,1.36097
1535253144235756,-0.306705,-0.186523,1.36097
1535253144258363,-0.306705,-0.186523,1.36097
1535253144278871,-0.306705,-0.186523,1.36097
1535253144295414,-0.306705,-0.186523,1.36097
1535253144317974,-0.306705,-0.186523,1.36097
1535253144339151,-0.306705,-0.186523,1.36097
1535253144355576,-0.306621,-0.186427,1.36093
1535253144378135,-0.306621,-0.186427,1.36093
1535253144399193,-0.306621,-0.186427,1.36093
1535253144415734,-0.306621,-0.186427,1.36093
1535253144438294,-0.306621,-0.186427,1.36093
1535253144459349,-0.306621,-0.186427,1.36093
1535253144475678,-0.306621,-0.186427,1.36093
1535253144497953,-0.306532,-0.186523,1.36094
1535253144520514,-0.306532,-0.186523,1.36094
1535253144535694,-0.306532,-0.186523,1.36094
1535253144558161,-0.306532,-0.186523,1.36094
1535253144580721,-0.306532,-0.186523,1.36094
1535253144595759,-0.306447,-0.186427,1.3609
1535253144617909,-0.306447,-0.186427,1.3609
1535253144640533,-0.306447,-0.186427,1.3609
1535253144655012,-0.306532,-0.186523,1.36094
1535253144678071,-0.306447,-0.186427,1.3609
1535253144700634,-0.306447,-0.186427,1.3609
1535253144715171,-0.306447,-0.186427,1.3609
1535253144738242,-0.306447,-0.186427,1.3609
1535253144768309,-0.306532,-0.186523,1.36094
1535253144774827,-0.306532,-0.186523,1.36094
1535253144797888,-0.306532,-0.186523,1.36094
1535253144820457,-0.306532,-0.186523,1.36094
1535253144834986,-0.306532,-0.186523,1.36094
1535253144858052,-0.306532,-0.186523,1.36094
1535253144880610,-0.306532,-0.186523,1.36094
