timestamp,x,y,z
1535252732432002,0.134766,-1.01904,0.152832
1535252732446596,0.14209,-0.987305,0.157227
1535252732469717,0.138184,-0.966797,0.160156
1535252732492897,0.137207,-0.973633,0.155273
1535252732507892,0.138184,-0.989746,0.155273
1535252732529816,0.125488,-0.99707,0.162598
1535252732552878,0.105957,-0.987793,0.158203
1535252732599001,0.106445,-1.00146,0.156738
1535252732601083,0.116699,-1.00293,0.149902
1535252732613039,0.10791,-0.985352,0.145508
1535252732631183,0.107422,-0.991211,0.140137
1535252732651226,0.123047,-0.995117,0.141113
1535252732684228,0.121582,-1.00098,0.136719
1535252732724334,0.125,-0.992676,0.138672
1535252732734361,0.132813,-0.991211,0.142578
1535252732748746,0.129395,-0.987305,0.148438
1535252732749401,0.117676,-0.997559,0.161133
1535252732769454,0.127441,-1.00342,0.15625
1535252732791643,0.129395,-0.981445,0.148438
1535252732809731,0.123535,-0.967285,0.156738
1535252732829615,0.119141,-0.981934,0.163574
1535252732851673,0.120117,-0.988281,0.160156
1535252732869721,0.125,-0.975098,0.156738
1535252732889355,0.130859,-0.962891,0.151367
1535252732911877,0.131836,-0.972656,0.157715
1535252732929882,0.122559,-0.993652,0.156738
1535252732957191,0.120605,-0.986328,0.162598
1535252732971993,0.117676,-1.00049,0.158691
1535252732990041,0.116211,-1.01025,0.147461
1535252733009118,0.107422,-0.994629,0.145996
1535252733032172,0.116211,-0.989746,0.135742
1535252733049333,0.123535,-0.993652,0.137207
1535252733069251,0.123047,-0.989746,0.140625
1535252733092103,0.117188,-0.992676,0.146484
1535252733109358,0.125488,-0.998047,0.15332
1535252733129436,0.135742,-1.00488,0.163086
1535252733151471,0.127441,-1.00732,0.177246
1535252733169518,0.134766,-1.00732,0.170898
1535252733190857,0.136719,-0.991211,0.166992
1535252733211632,0.133301,-0.983887,0.173828
1535252733234743,0.132813,-0.995117,0.169922
1535252733251786,0.138184,-0.994141,0.166016
1535252733271791,0.131836,-0.990723,0.162598
1535252733289839,0.12793,-0.996582,0.176758
1535252733316911,0.127441,-0.981445,0.16748
1535252733331953,0.130859,-0.977051,0.164063
1535252733349999,0.121582,-0.970703,0.170898
1535252733371126,0.13623,-0.987793,0.144043
1535252733392111,0.123047,-0.990723,0.153809
1535252733409157,0.121094,-1.01514,0.163086
1535252733430930,0.118164,-0.999512,0.167969
1535252733451272,0.125488,-0.979004,0.154785
1535252733469316,0.119629,-0.98291,0.165527
1535252733491250,0.12793,-0.986816,0.165527
1535252733511544,0.117676,-0.993164,0.150391
1535252733529476,0.125,-0.98584,0.177246
1535252733552538,0.102539,-0.993652,0.177734
1535252733571590,0.114258,-0.961426,0.172852
1535252733589637,0.112305,-0.985352,0.179688
1535252733611696,0.10791,-0.972168,0.181152
