timestamp,roll,pitch,yaw
1535253373575069,-1.70742,-0.0902126,1.34083
1535253373597640,-1.70658,-0.093743,1.34343
1535253373605650,-1.70973,-0.0899659,1.34203
1535253373629284,-1.70575,-0.0954995,1.34419
1535253373658339,-1.70974,-0.102815,1.34573
1535253373665698,-1.70517,-0.100852,1.34591
1535253373689383,-1.70347,-0.101913,1.34641
1535253373718522,-1.7041,-0.102088,1.34672
1535253373749725,-1.70513,-0.101922,1.34725
1535253373752111,-1.70405,-0.102096,1.34737
1535253373764374,-1.70156,-0.102731,1.34652
1535253373786247,-1.70158,-0.103078,1.346
1535253373809981,-1.70401,-0.102369,1.34607
1535253373824804,-1.70535,-0.102094,1.34607
1535253373867919,-1.70499,-0.102018,1.34569
1535253373877970,-1.70554,-0.101849,1.34551
1535253373884088,-1.70707,-0.101182,1.34527
1535253373906083,-1.70817,-0.100636,1.34521
1535253373928604,-1.70913,-0.0996855,1.34543
1535253373942661,-1.71027,-0.0987244,1.34522
1535253373965954,-1.71249,-0.0974524,1.3451
1535253373988283,-1.71469,-0.0964237,1.345
1535253374002954,-1.71678,-0.0952503,1.34498
1535253374026133,-1.71816,-0.0941087,1.34511
1535253374048655,-1.71943,-0.0928217,1.34532
1535253374063984,-1.72121,-0.0915718,1.34581
1535253374086043,-1.72288,-0.0904677,1.34586
1535253374108602,-1.72319,-0.0896979,1.34592
1535253374124144,-1.72318,-0.0890325,1.34651
1535253374146039,-1.72439,-0.0876753,1.34748
1535253374168285,-1.72558,-0.0865597,1.34847
1535253374184419,-1.72506,-0.0858581,1.34878
1535253374205874,-1.72376,-0.0852748,1.3488
1535253374228422,-1.72432,-0.0848454,1.34881
1535253374244464,-1.72633,-0.0841853,1.34918
1535253374266022,-1.72677,-0.0836714,1.34927
1535253374289084,-1.72614,-0.0829859,1.34924
1535253374304124,-1.72526,-0.0828073,1.34869
1535253374326183,-1.72584,-0.0821356,1.34868
1535253374348242,-1.72617,-0.0813249,1.34851
1535253374364294,-1.7257,-0.080209,1.34867
1535253374386344,-1.72468,-0.0796227,1.34839
1535253374408402,-1.7238,-0.0792418,1.34804
1535253374424444,-1.72358,-0.0787997,1.34786
1535253374446144,-1.72406,-0.0778818,1.3477
1535253374468580,-1.72508,-0.0769085,1.34748
1535253374484107,-1.72542,-0.0760981,1.34731
1535253374505158,-1.72485,-0.0753309,1.34684
1535253374528236,-1.72454,-0.0740675,1.34678
1535253374544263,-1.72608,-0.0726066,1.34722
1535253374565317,-1.72758,-0.0716297,1.34771
1535253374588402,-1.72763,-0.070832,1.34774
1535253374604444,-1.72689,-0.0699509,1.34768
1535253374625501,-1.72757,-0.0693239,1.34802
1535253374648562,-1.72907,-0.0686086,1.34831
1535253374664104,-1.72943,-0.0676073,1.34823
1535253374685163,-1.72911,-0.0660714,1.34848
1535253374708221,-1.7292,-0.064578,1.34877
1535253374724263,-1.73062,-0.063374,1.3489
1535253374745331,-1.7323,-0.0624001,1.34885
