timestamp,x,y,z,w
1535252460655734,-0.631653,-0.00579834,0.72998,0.260864
1535252460671780,-0.632446,-0.0152588,0.724915,0.272583
1535252460694791,-0.632874,-0.0259399,0.719727,0.28418
1535252460716199,-0.633057,-0.0377197,0.71405,0.29657
1535252460731890,-0.632507,-0.0487671,0.708679,0.308838
1535252460754951,-0.63147,-0.0595703,0.704102,0.319336
1535252460777481,-0.630432,-0.071106,0.699707,0.328491
1535252460800070,-0.629028,-0.0827026,0.695068,0.338074
1535252460815112,-0.627197,-0.0940552,0.690002,0.348816
1535252460835214,-0.625122,-0.10437,0.684814,0.359619
1535252460852213,-0.623108,-0.11438,0.679871,0.369385
1535252460874267,-0.621155,-0.124756,0.674927,0.378174
1535252460895358,-0.618896,-0.135681,0.669861,0.387146
1535252460912444,-0.616455,-0.146057,0.664429,0.396484
1535252460934962,-0.614136,-0.155945,0.658508,0.406067
1535252460955612,-0.611633,-0.16626,0.6521,0.415955
1535252460971651,-0.608887,-0.176575,0.64563,0.425659
1535252460994587,-0.606018,-0.187561,0.639282,0.434631
1535252461015668,-0.603027,-0.198914,0.632629,0.443298
1535252461039707,-0.599243,-0.210876,0.625671,0.452759
1535252461054747,-0.595154,-0.222717,0.618164,0.462646
1535252461075804,-0.590698,-0.234192,0.610962,0.472168
1535252461091927,-0.585999,-0.246582,0.604004,0.480591
1535252461114908,-0.580627,-0.259705,0.596863,0.489075
1535252461135964,-0.574646,-0.272705,0.589661,0.497681
1535252461151005,-0.568359,-0.284851,0.58313,0.505737
1535252461175069,-0.561768,-0.29718,0.57666,0.513428
1535252461196157,-0.554504,-0.308838,0.570435,0.52124
1535252461218218,-0.548035,-0.320374,0.564697,0.527344
1535252461234262,-0.542908,-0.332458,0.55896,0.531311
1535252461255319,-0.538147,-0.344727,0.552795,0.534729
1535252461271644,-0.532715,-0.355225,0.54657,0.539673
1535252461294390,-0.5271,-0.363892,0.541077,0.544922
1535252461317450,-0.522278,-0.37146,0.536255,0.549255
1535252461331590,-0.517456,-0.378479,0.531372,0.553772
1535252461354546,-0.512085,-0.384583,0.526794,0.558838
1535252461377607,-0.506775,-0.389832,0.523315,0.563354
1535252461391644,-0.502441,-0.394958,0.519897,0.566772
1535252461414708,-0.498108,-0.400208,0.515869,0.570618
1535252461436801,-0.493286,-0.40509,0.511841,0.574951
1535252461451805,-0.488953,-0.409668,0.508728,0.578125
1535252461474866,-0.486328,-0.414673,0.505493,0.579651
1535252461496926,-0.483521,-0.41925,0.501831,0.581848
1535252461517988,-0.479431,-0.42218,0.499207,0.585449
1535252461535026,-0.475525,-0.424377,0.497437,0.588501
1535252461563213,-0.473206,-0.427307,0.495117,0.59021
1535252461578143,-0.471191,-0.430054,0.492798,0.591736
1535252461594242,-0.468567,-0.43158,0.491394,0.593872
1535252461617246,-0.46698,-0.433044,0.490112,0.595154
1535252461645321,-0.466675,-0.434204,0.488892,0.595581
1535252461654478,-0.466614,-0.434265,0.488403,0.595886
1535252461677406,-0.467163,-0.433655,0.488586,0.595825
1535252461691444,-0.468811,-0.432922,0.488892,0.594788
1535252461714504,-0.470825,-0.431396,0.489868,0.593506
