timestamp,x,y,z,w
1535253223688080,-0.410706,-0.479004,0.454834,0.628479
1535253223710909,-0.409912,-0.478577,0.455139,0.62915
1535253223726159,-0.409424,-0.478271,0.455017,0.6297
1535253223749722,-0.409912,-0.478149,0.454773,0.6297
1535253223770867,-0.4104,-0.4776,0.454895,0.6297
1535253223786053,-0.410706,-0.477356,0.454956,0.6297
1535253223809436,-0.411133,-0.477112,0.455078,0.629456
1535253223830937,-0.411743,-0.476746,0.455322,0.62915
1535253223878564,-0.41272,-0.476379,0.455383,0.628723
1535253223879567,-0.41333,-0.476135,0.455505,0.628479
1535253223900122,-0.413696,-0.475952,0.455566,0.628296
1535253223914159,-0.414429,-0.476135,0.455322,0.627869
1535253223929199,-0.415039,-0.476196,0.455261,0.627502
1535253223955268,-0.415222,-0.476074,0.455322,0.62738
1535253224005412,-0.414856,-0.475708,0.455566,0.627747
1535253224005904,-0.41449,-0.475464,0.455627,0.628113
1535253224011919,-0.414185,-0.475403,0.455566,0.628418
1535253224025455,-0.414001,-0.475159,0.455566,0.628662
1535253224049018,-0.414063,-0.474854,0.455566,0.628906
1535253224070575,-0.41449,-0.474609,0.455383,0.628967
1535253224085615,-0.414856,-0.474182,0.455261,0.629089
1535253224108224,-0.415344,-0.473755,0.455261,0.62915
1535253224130735,-0.41571,-0.473389,0.4552,0.62915
1535253224145806,-0.41626,-0.473206,0.454956,0.629089
1535253224168336,-0.416748,-0.473022,0.454834,0.629028
1535253224190895,-0.417114,-0.472778,0.454834,0.628967
1535253224205935,-0.417542,-0.472412,0.454956,0.628845
1535253224228040,-0.417908,-0.471924,0.455322,0.628784
1535253224250555,-0.418091,-0.471436,0.455688,0.628723
1535253224265690,-0.41864,-0.47113,0.455933,0.628418
1535253224288154,-0.419312,-0.471008,0.456177,0.627869
1535253224310714,-0.419617,-0.470581,0.456787,0.627563
1535253224325754,-0.419922,-0.470032,0.457458,0.627258
1535253224348314,-0.42041,-0.469543,0.458008,0.626892
1535253224370874,-0.420898,-0.469055,0.458679,0.626465
1535253224385914,-0.42157,-0.468567,0.459412,0.625854
1535253224407973,-0.422791,-0.468079,0.460205,0.624756
1535253224430533,-0.424011,-0.467407,0.461304,0.623596
1535253224445573,-0.425354,-0.466064,0.463013,0.622498
1535253224468177,-0.427307,-0.464355,0.464905,0.620972
1535253224490693,-0.429688,-0.46228,0.467102,0.619263
1535253224521776,-0.432312,-0.460083,0.46936,0.617371
1535253224528294,-0.434875,-0.457581,0.471802,0.61554
1535253224550854,-0.437317,-0.454834,0.474426,0.613831
1535253224565893,-0.440002,-0.451904,0.477234,0.611877
1535253224587952,-0.442993,-0.448792,0.480286,0.60968
1535253224610511,-0.445862,-0.445679,0.483215,0.607544
1535253224625553,-0.448486,-0.442261,0.486145,0.605713
1535253224648112,-0.451477,-0.439026,0.489075,0.603455
1535253224670672,-0.454773,-0.435852,0.491943,0.600952
1535253224688720,-0.457947,-0.432434,0.494873,0.598633
1535253224708272,-0.460938,-0.428528,0.498108,0.596436
1535253224730832,-0.463867,-0.424622,0.501343,0.594238
1535253224745872,-0.467102,-0.420776,0.504395,0.591858
1535253224768433,-0.47052,-0.416565,0.507507,0.589478
1535253224790552,-0.473755,-0.411987,0.510986,0.587158
1535253224807036,-0.476868,-0.407166,0.514465,0.5849
1535253224828091,-0.480286,-0.4021,0.518066,0.582458
1535253224850986,-0.483826,-0.396667,0.521912,0.579773
1535253224873329,-0.487427,-0.390808,0.525879,0.577209
1535253224888251,-0.490845,-0.384705,0.529785,0.574768
1535253224910811,-0.494141,-0.378662,0.533875,0.572205
1535253224933371,-0.497742,-0.372559,0.537903,0.569275
1535253224948411,-0.502075,-0.366516,0.54187,0.565735
1535253224970470,-0.506348,-0.360596,0.545715,0.56189
1535253224996068,-0.510559,-0.354736,0.549622,0.558044
1535253225011579,-0.514526,-0.348816,0.553589,0.554199
1535253225030629,-0.518555,-0.342957,0.557556,0.550049
1535253225053189,-0.522339,-0.337402,0.561279,0.546082
1535253225071238,-0.52594,-0.331726,0.564941,0.542419
1535253225090790,-0.529297,-0.325378,0.569153,0.538513
1535253225113351,-0.532654,-0.319031,0.573486,0.534363
1535253225130896,-0.535828,-0.312988,0.577576,0.530396
1535253225150950,-0.539063,-0.306946,0.581604,0.526245
1535253225173008,-0.542664,-0.300964,0.585571,0.521606
1535253225191056,-0.546082,-0.294983,0.589417,0.517029
1535253225210725,-0.549377,-0.28894,0.59314,0.512695
1535253225240753,-0.552307,-0.282715,0.596741,0.508789
1535253225251217,-0.554871,-0.276428,0.600403,0.505188
1535253225270773,-0.557617,-0.270386,0.604126,0.500977
1535253225293328,-0.560608,-0.264587,0.607849,0.496216
1535253225310875,-0.563721,-0.258789,0.611389,0.491394
1535253225331931,-0.566467,-0.25293,0.614929,0.486755
1535253225355995,-0.568909,-0.246765,0.618591,0.482544
1535253225371081,-0.57135,-0.240295,0.622192,0.478149
1535253225392093,-0.573914,-0.234192,0.625854,0.473328
1535253225413147,-0.576416,-0.228333,0.629517,0.468262
1535253225431195,-0.579041,-0.222717,0.632935,0.463135
1535253225452252,-0.581848,-0.217285,0.635925,0.45813
1535253225473307,-0.58429,-0.211609,0.638733,0.453674
1535253225490854,-0.586609,-0.205994,0.641479,0.449341
1535253225517929,-0.589294,-0.200928,0.644287,0.444153
1535253225532966,-0.591858,-0.196228,0.647034,0.438721
1535253225566059,-0.593872,-0.191162,0.649963,0.43396
1535253225572070,-0.595581,-0.185913,0.652893,0.429443
1535253225593125,-0.597351,-0.180786,0.655701,0.424927
1535253225611227,-0.598999,-0.175659,0.658569,0.420288
1535253225631280,-0.600586,-0.170593,0.661499,0.415466
1535253225654293,-0.602356,-0.165771,0.664429,0.410095
1535253225670834,-0.60437,-0.161133,0.667114,0.404663
1535253225692898,-0.606201,-0.156006,0.669739,0.399475
1535253225713948,-0.607727,-0.150269,0.672546,0.394653
1535253225730516,-0.609436,-0.144409,0.675476,0.389099
1535253225753107,-0.611389,-0.138794,0.678467,0.382874
1535253225773606,-0.61322,-0.133423,0.681213,0.376892
1535253225790205,-0.614563,-0.127686,0.683899,0.371765
1535253225820357,-0.615662,-0.121643,0.686768,0.36676
1535253225833821,-0.616882,-0.116211,0.689453,0.361328
1535253225850311,-0.618103,-0.111328,0.691956,0.355957
1535253225872921,-0.61908,-0.106506,0.694214,0.351318
1535253225901445,-0.61969,-0.101685,0.696533,0.347107
1535253225910470,-0.6203,-0.0971069,0.698914,0.342529
1535253225933071,-0.621094,-0.0931396,0.701111,0.337585
1535253225953624,-0.621948,-0.0891724,0.703003,0.33313
1535253225970672,-0.622498,-0.0852661,0.704773,0.329346
1535253225992729,-0.623108,-0.0813599,0.706543,0.325439
1535253226013812,-0.623901,-0.078064,0.708191,0.321167
1535253226030331,-0.624573,-0.0747681,0.709961,0.316711
1535253226052889,-0.625244,-0.0716553,0.71167,0.312073
1535253226073946,-0.625732,-0.0679932,0.71344,0.307922
1535253226090491,-0.626099,-0.0640259,0.715088,0.304199
1535253226119065,-0.626465,-0.0599976,0.716858,0.30011
1535253226135181,-0.62677,-0.0563354,0.718872,0.295227
1535253226157673,-0.627014,-0.0532837,0.720886,0.290405
1535253226173712,-0.627197,-0.0501099,0.722473,0.28656
1535253226193764,-0.627258,-0.0462036,0.723938,0.283386
1535253226210307,-0.627136,-0.0427856,0.725708,0.279541
1535253226232923,-0.627014,-0.039917,0.7276,0.275391
1535253226253977,-0.626892,-0.0373535,0.729187,0.27179
1535253226270469,-0.627014,-0.0346069,0.730408,0.268677
1535253226293059,-0.627014,-0.031311,0.731567,0.265747
1535253226314112,-0.626953,-0.0281982,0.733154,0.261902
1535253226330128,-0.62677,-0.0258789,0.734863,0.257813
1535253226352687,-0.626526,-0.0236816,0.736389,0.254272
1535253226373747,-0.62616,-0.0205688,0.737976,0.250854
1535253226397983,-0.625488,-0.0174561,0.739868,0.247009
1535253226412849,-0.624878,-0.0153809,0.741699,0.243103
1535253226433944,-0.624207,-0.0135498,0.743347,0.239868
1535253226449569,-0.623291,-0.0112915,0.745178,0.236816
1535253226480528,-0.622314,-0.00939941,0.747009,0.233582
1535253226494069,-0.621277,-0.00775146,0.74884,0.23053
1535253226509605,-0.620544,-0.0065918,0.750305,0.227783
1535253226532672,-0.620056,-0.00549316,0.751404,0.225525
1535253226554224,-0.619934,-0.00445557,0.752075,0.223816
1535253226576282,-0.619934,-0.00390625,0.75238,0.222595
1535253226600347,-0.6203,-0.00372314,0.752319,0.221802
1535253226613928,-0.62085,-0.00427246,0.751831,0.221985
1535253226630928,-0.621216,-0.00488281,0.751099,0.22345
1535253226653491,-0.621399,-0.0057373,0.750427,0.225098
1535253226675560,-0.621643,-0.00775146,0.749634,0.226929
1535253226689583,-0.621826,-0.0098877,0.748657,0.229736
1535253226712648,-0.621399,-0.012085,0.747925,0.233032
1535253226735207,-0.620422,-0.0159302,0.747559,0.236511
1535253226756261,-0.619751,-0.0206909,0.746887,0.240173
1535253226778866,-0.619507,-0.0253296,0.745361,0.244934
1535253226795366,-0.619629,-0.0300293,0.743164,0.25061
1535253226816466,-0.619873,-0.0350342,0.740723,0.256653
1535253226832966,-0.620178,-0.0402832,0.738098,0.262695
1535253226863058,-0.620483,-0.0452881,0.735352,0.268616
1535253226876585,-0.620667,-0.0501709,0.732849,0.274109
1535253226900145,-0.620789,-0.0549316,0.730469,0.279236
1535253226915185,-0.620911,-0.0598755,0.727722,0.285095
1535253226936242,-0.620667,-0.0648804,0.725098,0.291138
1535253226952787,-0.619995,-0.069519,0.722717,0.297241
1535253226975358,-0.619263,-0.074707,0.720398,0.303284
1535253226997907,-0.618225,-0.0797729,0.717957,0.309753
1535253227012945,-0.617126,-0.0852661,0.715454,0.316223
1535253227035505,-0.615906,-0.0914917,0.713013,0.322266
1535253227064124,-0.614563,-0.0980225,0.71051,0.328369
1535253227072664,-0.613098,-0.104126,0.708069,0.334473
1535253227095312,-0.611389,-0.109009,0.705688,0.341064
1535253227116381,-0.609558,-0.11438,0.703308,0.347351
1535253227132763,-0.607849,-0.121033,0.700928,0.352966
1535253227155324,-0.606079,-0.12738,0.698486,0.358582
1535253227176379,-0.604309,-0.133179,0.696106,0.364014
1535253227206488,-0.602295,-0.13855,0.693726,0.369873
1535253227215497,-0.600403,-0.144287,0.691101,0.37561
1535253227236572,-0.598572,-0.149902,0.688477,0.381042
1535253227252581,-0.596802,-0.155701,0.685913,0.386169
1535253227275144,-0.595093,-0.161255,0.683105,0.391418
1535253227296199,-0.593079,-0.167358,0.680237,0.396912
1535253227312741,-0.591125,-0.173645,0.677063,0.402466
1535253227335324,-0.588989,-0.179321,0.674072,0.408081
1535253227356357,-0.586487,-0.184631,0.671265,0.413879
1535253227372401,-0.583923,-0.190308,0.668396,0.419556
1535253227395467,-0.581421,-0.196411,0.665649,0.4245
1535253227416518,-0.579163,-0.202576,0.662781,0.42926
1535253227432063,-0.576721,-0.208374,0.659851,0.434143
1535253227455120,-0.573853,-0.214111,0.65686,0.439758
1535253227483735,-0.571167,-0.219727,0.653748,0.445068
1535253227506260,-0.568726,-0.225708,0.650818,0.449463
1535253227515282,-0.566284,-0.23175,0.647766,0.453918
1535253227536380,-0.563416,-0.237183,0.644775,0.458862
1535253227560400,-0.560547,-0.242371,0.641907,0.463623
1535253227575439,-0.558167,-0.247864,0.638794,0.467957
1535253227598000,-0.555664,-0.253052,0.635742,0.472229
1535253227612042,-0.552795,-0.258118,0.632996,0.476563
1535253227642622,-0.549622,-0.262817,0.630249,0.481201
1535253227657660,-0.54657,-0.267517,0.627502,0.485718
1535253227672198,-0.543823,-0.272644,0.624756,0.489441
1535253227695325,-0.541138,-0.277466,0.621704,0.493591
1535253227717824,-0.538513,-0.282471,0.61853,0.497681
1535253227738918,-0.53595,-0.287415,0.615173,0.501709
1535253227754956,-0.533447,-0.292297,0.611755,0.505676
1535253227793556,-0.530762,-0.296814,0.608521,0.509766
1535253227799073,-0.52832,-0.301819,0.605164,0.513428
1535253227815115,-0.525879,-0.306885,0.601746,0.516907
1535253227837707,-0.523132,-0.311584,0.598633,0.520386
1535253227858817,-0.520264,-0.315979,0.595581,0.52417
1535253227875277,-0.517212,-0.320313,0.592773,0.527649
1535253227898102,-0.514099,-0.324829,0.589966,0.531128
1535253227918902,-0.511292,-0.32959,0.587036,0.53418
1535253227935443,-0.508728,-0.334473,0.584106,0.536804
1535253227957996,-0.505981,-0.338684,0.581238,0.539856
1535253227980556,-0.503052,-0.342529,0.578491,0.543091
1535253227995095,-0.500122,-0.346252,0.575928,0.546204
1535253228017654,-0.497864,-0.350586,0.573242,0.54834
1535253228039212,-0.495789,-0.354614,0.570496,0.550415
1535253228061305,-0.493225,-0.358093,0.567871,0.553223
1535253228077862,-0.490295,-0.361023,0.565491,0.556274
1535253228098906,-0.48761,-0.364624,0.563293,0.558594
1535253228114915,-0.485291,-0.368286,0.560913,0.560608
1535253228137978,-0.483032,-0.371826,0.558289,0.562805
1535253228159032,-0.480469,-0.374878,0.555847,0.565369
1535253228175577,-0.477966,-0.378174,0.553467,0.567566
1535253228198137,-0.475708,-0.381714,0.551086,0.569458
1535253228219194,-0.473389,-0.38501,0.548645,0.571533
1535253228235310,-0.470764,-0.388,0.546265,0.573914
1535253228257798,-0.468018,-0.391174,0.544006,0.576233
1535253228278848,-0.465515,-0.394409,0.541565,0.578308
1535253228294891,-0.463196,-0.397522,0.539063,0.580383
1535253228317958,-0.460632,-0.400452,0.536499,0.582764
1535253228340515,-0.457886,-0.403198,0.533997,0.585327
1535253228354806,-0.455322,-0.405823,0.531555,0.587769
1535253228378152,-0.453003,-0.408447,0.529114,0.589905
1535253228398668,-0.4505,-0.411316,0.526489,0.592163
1535253228414714,-0.44812,-0.41449,0.523743,0.594177
1535253228437772,-0.445801,-0.417664,0.521179,0.595947
1535253228458901,-0.443481,-0.420959,0.518555,0.597717
1535253228474871,-0.441162,-0.4245,0.515808,0.599243
1535253228497936,-0.438782,-0.42749,0.513489,0.600891
1535253228519105,-0.436462,-0.430054,0.511353,0.602539
1535253228534546,-0.434143,-0.432495,0.509338,0.604248
1535253228557918,-0.431946,-0.434753,0.507324,0.605835
1535253228580687,-0.430176,-0.437317,0.50531,0.606934
1535253228594707,-0.428711,-0.439636,0.503357,0.60791
1535253228618269,-0.427368,-0.441772,0.501343,0.608948
1535253228640328,-0.425903,-0.443787,0.49939,0.610107
1535253228661454,-0.424377,-0.445496,0.49762,0.611389
1535253228678033,-0.423035,-0.447266,0.495911,0.612366
1535253228700490,-0.421936,-0.448975,0.494141,0.613342
1535253228714526,-0.420776,-0.450684,0.492432,0.614258
1535253228738132,-0.419678,-0.452148,0.490784,0.615295
1535253228760162,-0.418518,-0.453552,0.489258,0.616272
1535253228774720,-0.417419,-0.454712,0.487854,0.617249
1535253228797746,-0.41626,-0.455872,0.486572,0.618225
1535253228820306,-0.415283,-0.456909,0.485291,0.619019
1535253228834847,-0.414978,-0.458313,0.483643,0.619507
1535253228857930,-0.414673,-0.459595,0.482178,0.619934
1535253228880579,-0.413696,-0.460571,0.481018,0.620728
1535253228894580,-0.412659,-0.461548,0.479858,0.621582
1535253228918163,-0.412109,-0.462585,0.478577,0.622192
1535253228940227,-0.41156,-0.463501,0.477417,0.622742
1535253228954817,-0.410645,-0.464355,0.476501,0.623413
1535253228977827,-0.409851,-0.465027,0.475769,0.624023
1535253229000387,-0.409424,-0.465637,0.475098,0.624329
1535253229021558,-0.409058,-0.466125,0.474609,0.624634
1535253229037987,-0.408875,-0.46637,0.474304,0.624756
1535253229060572,-0.408997,-0.466125,0.474426,0.624756
1535253229081642,-0.409241,-0.46582,0.474854,0.624512
1535253229097649,-0.409607,-0.465149,0.475586,0.624268
1535253229120705,-0.410156,-0.464294,0.476318,0.624023
1535253229148884,-0.410645,-0.463196,0.477173,0.623779
1535253229157803,-0.411682,-0.462097,0.47821,0.623108
1535253229180404,-0.413086,-0.460327,0.479675,0.622314
1535253229201422,-0.41394,-0.457947,0.481628,0.62207
1535253229217479,-0.413818,-0.454956,0.484314,0.622253
1535253229240527,-0.412964,-0.451965,0.487488,0.622498
1535253229261581,-0.411377,-0.448547,0.491211,0.623108
1535253229277127,-0.408997,-0.444336,0.495728,0.624146
1535253229300186,-0.406799,-0.43927,0.501038,0.624939
1535253229321742,-0.403931,-0.433594,0.507324,0.625671
1535253229337789,-0.399231,-0.426208,0.515198,0.627319
1535253229360441,-0.391846,-0.416992,0.524658,0.63031
1535253229381505,-0.384033,-0.405396,0.536316,0.632874
1535253229403959,-0.375977,-0.391968,0.55011,0.634338
1535253229420504,-0.366638,-0.375977,0.565796,0.635681
1535253229449082,-0.353638,-0.355774,0.583252,0.638916
1535253229457111,-0.33783,-0.33313,0.602112,0.642151
