timestamp,roll,pitch,yaw
1535253264390540,-0.686605,-0.32902,1.3326
1535253264413100,-0.676506,-0.383753,1.28203
1535253264428158,-0.646137,-0.451006,1.21562
1535253264451702,-0.602126,-0.537314,1.1245
1535253264473260,-0.587015,-0.597188,1.07124
1535253264488300,-0.581153,-0.615246,1.05376
1535253264511864,-0.579277,-0.622529,1.05095
1535253264533540,-0.575682,-0.62323,1.04988
1535253264581172,-0.56214,-0.627038,1.04105
1535253264581562,-0.547581,-0.627307,1.02934
1535253264594081,-0.526756,-0.613903,1.01874
1535253264609122,-0.497299,-0.589537,1.01658
1535253264632684,-0.456629,-0.548488,1.02631
1535253264661317,-0.418734,-0.533197,1.02369
1535253264672289,-0.433796,-0.512956,1.05488
1535253264707465,-0.442779,-0.484813,1.06186
1535253264713900,-0.49836,-0.48214,1.08729
1535253264729488,-0.560185,-0.477671,1.109
1535253264751500,-0.613643,-0.472886,1.12898
1535253264773558,-0.666424,-0.462077,1.15397
1535253264788641,-0.692978,-0.437037,1.17022
1535253264811315,-0.71354,-0.429817,1.18778
1535253264833797,-0.749414,-0.394588,1.2154
1535253264848759,-0.756502,-0.37314,1.23302
1535253264871395,-0.782926,-0.343704,1.26204
1535253264893879,-0.784254,-0.30639,1.28231
1535253264908919,-0.790268,-0.273235,1.30753
1535253264931481,-0.795882,-0.232728,1.33509
1535253264953629,-0.790986,-0.192795,1.36128
1535253264970082,-0.795208,-0.146798,1.39165
1535253264991493,-0.788086,-0.105597,1.4175
1535253265013936,-0.78392,-0.0755364,1.43909
1535253265028738,-0.770267,-0.0408455,1.4595
1535253265051297,-0.745145,-0.0298056,1.46964
1535253265073859,-0.747154,0.00758023,1.48174
1535253265087896,-0.739415,0.0186174,1.49261
1535253265111458,-0.721969,0.0233322,1.49878
1535253265133578,-0.706787,0.0207482,1.50549
1535253265148145,-0.703121,0.0130003,1.51386
1535253265171117,-0.698448,0.0107684,1.52132
1535253265193678,-0.689512,0.0109674,1.52521
1535253265208215,-0.678764,0.00838087,1.52109
1535253265231277,-0.686044,0.0151291,1.51811
1535253265253838,-0.698839,0.0563021,1.53155
1535253265267875,-0.715017,0.031542,1.58658
1535253265291436,-0.715463,0.0341696,1.60325
1535253265313496,-0.724208,0.0452433,1.61584
1535253265328034,-0.714825,0.0397945,1.6299
1535253265351095,-0.713153,0.0244399,1.64225
1535253265373656,-0.723164,0.0318807,1.64694
1535253265388193,-0.728972,0.0455658,1.64464
1535253265411368,-0.72347,0.0524914,1.64722
1535253265433928,-0.719063,0.0548906,1.6521
1535253265447965,-0.722497,0.0966219,1.65558
1535253265471467,-0.733415,0.164176,1.66033
1535253265502110,-0.739678,0.225473,1.73
1535253265508125,-0.779185,0.311864,1.81012
1535253265531188,-0.852418,0.349485,1.79835
1535253265553746,-0.910352,0.293276,1.78032
1535253265568285,-0.980545,0.212117,1.79687
1535253265591477,-1.04652,0.157488,1.81395
1535253265613906,-1.08062,0.0424565,1.93001
1535253265627944,-1.13974,0.081037,2.03269
1535253265651507,-1.15764,0.152838,2.0595
1535253265673566,-1.19293,0.156648,2.025
1535253265688104,-1.26489,0.0981282,1.94103
1535253265711165,-1.31104,0.0352272,1.90109
1535253265733726,-1.29996,-0.0917057,1.90478
1535253265748265,-1.29858,-0.126079,1.92779
1535253265770824,-1.274,-0.143192,1.99769
1535253265803411,-1.22002,-0.143086,2.02835
1535253265807923,-1.21576,-0.166663,2.01353
1535253265839024,-1.20535,-0.177602,1.98718
1535253265853564,-1.19412,-0.172093,1.99917
1535253265868125,-1.18574,-0.164807,2.02006
1535253265891349,-1.21835,-0.174636,2.02812
1535253265913921,-1.27077,-0.20146,2.02343
1535253265928284,-1.29091,-0.197138,2.02195
1535253265951441,-1.33082,-0.183154,2.01333
1535253265973906,-1.36859,-0.170945,2.00303
1535253265987944,-1.37202,-0.167551,2.01166
1535253266010503,-1.35172,-0.15648,2.02075
1535253266033564,-1.31185,-0.163348,2.03546
1535253266048104,-1.2619,-0.182815,2.04027
1535253266070665,-1.22741,-0.232349,2.03247
1535253266093729,-1.21931,-0.257901,2.008
1535253266108264,-1.21943,-0.250735,2.01327
1535253266130828,-1.23802,-0.229366,2.03034
1535253266153886,-1.25726,-0.220419,2.03388
1535253266167923,-1.27257,-0.202644,2.04006
1535253266190561,-1.28244,-0.208232,2.03793
1535253266213543,-1.28959,-0.231664,2.0234
1535253266228167,-1.30454,-0.261411,2.00614
1535253266250759,-1.30536,-0.295611,1.96649
1535253266282729,-1.29879,-0.295873,1.93866
1535253266291251,-1.30544,-0.27025,1.92432
1535253266310881,-1.34045,-0.251536,1.92049
1535253266333876,-1.38407,-0.211655,1.9116
1535253266349414,-1.38652,-0.186686,1.89663
1535253266370992,-1.36562,-0.179401,1.87977
1535253266394024,-1.34422,-0.195397,1.86899
1535253266409569,-1.34802,-0.238932,1.85973
1535253266430621,-1.38735,-0.267083,1.848
1535253266453798,-1.41823,-0.264815,1.86001
1535253266469727,-1.43007,-0.249918,1.87263
1535253266490901,-1.42782,-0.254265,1.86704
1535253266513458,-1.44183,-0.270832,1.85482
1535253266529831,-1.47554,-0.286268,1.845
1535253266550943,-1.55392,-0.314783,1.82009
1535253266573002,-1.64672,-0.347198,1.80854
1535253266589546,-1.71666,-0.428576,1.93037
1535253266612105,-1.81503,-0.363872,1.99053
1535253266633165,-1.78911,-0.319086,1.97919
1535253266649740,-1.74548,-0.322213,1.91793
1535253266670833,-1.72535,-0.335883,1.97415
1535253266693389,-1.72023,-0.372549,2.00454
