timestamp,roll,pitch,yaw
1535264505870779,-1.32539,-0.0671359,1.36924
1535264505893209,-1.32642,-0.066034,1.36804
1535264505915957,-1.32639,-0.0653881,1.36732
1535264505930911,-1.32775,-0.0640686,1.36657
1535264505953391,-1.32976,-0.0629503,1.36599
1535264505975947,-1.3311,-0.0613701,1.36547
1535264505990547,-1.33138,-0.0596705,1.36506
1535264506013046,-1.33262,-0.0583071,1.36442
1535264506036125,-1.33486,-0.0568396,1.36431
1535264506050920,-1.33676,-0.0554073,1.36421
1535264506073207,-1.33975,-0.0542537,1.36389
1535264506095766,-1.34334,-0.0528996,1.36356
1535264506113814,-1.34669,-0.0515304,1.36312
1535264506134871,-1.35105,-0.0502208,1.36296
1535264506155926,-1.35662,-0.0492513,1.36234
1535264506179489,-1.36341,-0.0487182,1.36186
1535264506194528,-1.37062,-0.0473803,1.36143
1535264506215585,-1.37649,-0.046038,1.3611
1535264506238350,-1.38149,-0.0447171,1.36059
1535264506254690,-1.38559,-0.0436002,1.36002
1535264506278836,-1.38889,-0.0423075,1.3596
1535264506293795,-1.3915,-0.0408129,1.35991
1535264506314850,-1.39227,-0.0393978,1.3603
1535264506338411,-1.39237,-0.0383489,1.36027
1535264506353452,-1.39243,-0.0376229,1.36031
1535264506374671,-1.39245,-0.0371601,1.36056
1535264506395942,-1.39289,-0.0372222,1.36088
1535264506413612,-1.39299,-0.0375767,1.36063
1535264506434671,-1.39322,-0.0375899,1.36026
1535264506455724,-1.39405,-0.0373446,1.36001
1535264506473886,-1.39547,-0.0369218,1.35998
1535264506496331,-1.39592,-0.0368017,1.36019
1535264506515884,-1.39557,-0.0369448,1.36008
1535264506533932,-1.39614,-0.0369375,1.36006
1535264506555991,-1.39825,-0.0373599,1.36025
1535264506583062,-1.39925,-0.0377559,1.36006
1535264506593590,-1.399,-0.037862,1.36018
1535264506616818,-1.39991,-0.0376097,1.36024
1535264506635913,-1.39992,-0.0375496,1.36037
1535264506654252,-1.39911,-0.0367024,1.36027
1535264506676310,-1.39719,-0.0353348,1.36023
1535264506698872,-1.39477,-0.0332394,1.36042
1535264506713410,-1.39307,-0.0306644,1.36036
1535264506735969,-1.39229,-0.0273893,1.35989
1535264506755816,-1.39035,-0.0234064,1.35874
1535264506781111,-1.39039,-0.0184754,1.35761
1535264506796293,-1.39233,-0.0136429,1.35632
1535264506815701,-1.39464,-0.00961199,1.35516
1535264506833751,-1.39601,-0.00598387,1.35426
1535264506856315,-1.39632,-0.00356371,1.35367
1535264506875865,-1.39552,-0.000962645,1.35317
1535264506893925,-1.39621,0.00184161,1.35271
1535264506916481,-1.39792,0.00481864,1.3524
1535264506936020,-1.3983,0.00673058,1.35187
