timestamp,x,y,z
1535253223688080,4.8125,-0.9375,-1.1875
1535253223710909,4.25,-0.0625,-2
1535253223726159,1.5,1.0625,-2.625
1535253223749722,-2.5625,1.8125,-1.3125
1535253223770867,-1.3125,2.0625,0.625
1535253223786053,-1.25,1.125,1
1535253223809436,-1.1875,0.875,2.5
1535253223830937,-0.375,1.75,4.125
1535253223878564,-3,2.4375,4.5
1535253223879567,-1.375,1.75,4.125
1535253223900122,-1.125,1.125,3.8125
1535253223914159,-5,1,3.6875
1535253223929199,-4.4375,0.6875,3.0625
1535253223955268,-1.1875,-0.0625,1.25
1535253224005412,2.125,0.8125,-0.0625
1535253224005904,2.875,0.5,-1.0625
1535253224011919,1.8125,0.5,-1.375
1535253224025455,2.1875,1.125,-0.625
1535253224049018,0.875,1.625,-0.1875
1535253224070575,-1.375,2.5,-0.0625
1535253224085615,-0.3125,2.9375,0.5625
1535253224108224,-0.5,2.75,0.6875
1535253224130735,0.3125,2.25,0.9375
1535253224145806,-1.375,2.625,0.9375
1535253224168336,-1.3125,2.1875,0.875
1535253224190895,-0.375,1.8125,1.875
1535253224205935,0.125,1.8125,2.5
1535253224228040,2,1.8125,3.25
1535253224250555,2.1875,1.375,3.5
1535253224265690,-0.6875,1.1875,4.25
1535253224288154,-1.875,0.5,4.4375
1535253224310714,1.25,0.0625,5
1535253224325754,1.875,0.5,5.0625
1535253224348314,0.4375,0.75,5.125
1535253224370874,0.5,0.1875,6
1535253224385914,0.0625,0.375,8.25
1535253224407973,-3.0625,0.1875,10.375
1535253224430533,-1.5625,0.5,13.0625
1535253224445573,1.3125,1.5625,17.0625
1535253224468177,-0.875,2.6875,20.375
1535253224490693,-1.875,3.5625,23.375
1535253224521776,-1.4375,4.3125,25.125
1535253224528294,-0.0625,4.625,26.3125
1535253224550854,1.125,5.25,27.0625
1535253224565893,0.875,5.5625,29.6875
1535253224587952,0.75,5.6875,32.375
1535253224610511,1.1875,6.1875,31.625
1535253224625553,2.6875,6.9375,31.5
1535253224648112,0.3125,6.5625,33.375
1535253224670672,-1.625,6.625,34.625
1535253224688720,-0.3125,7.4375,34.625
1535253224708272,1.9375,8.1875,35.375
1535253224730832,2.75,7.9375,36.0625
1535253224745872,1,8.75,36.9375
1535253224768433,1.0625,10.3125,38.3125
1535253224790552,3.5,10.1875,39.4375
1535253224807036,4.5,10.875,40.5625
1535253224828091,4.4375,11.9375,42.6875
1535253224850986,4.875,12,45
1535253224873329,6.0625,13.5625,45.75
1535253224888251,7.625,14.4375,46.125
1535253224910811,8.8125,13.1875,46.875
1535253224933371,7.6875,13.75,49
1535253224948411,3.6875,14,50.8125
1535253224970470,2.4375,13.125,50.875
1535253224996068,3.5,12.4375,50.25
1535253225011579,4.3125,11.6875,49.875
1535253225030629,3.0625,10.875,50
1535253225053189,2.875,10.5,48.6875
1535253225071238,3.9375,11.4375,48.875
1535253225090790,6.3125,10.5625,52
1535253225113351,6.0625,9.4375,51.9375
1535253225130896,5.6875,9.125,49.4375
1535253225150950,4.875,9.25,50.3125
1535253225173008,2.125,9.1875,52.0625
1535253225191056,1.625,9.5625,50.9375
1535253225210725,2.9375,10.125,50.125
1535253225240753,5.5,10.9375,48.4375
1535253225251217,7.9375,10.0625,47.625
1535253225270773,5.5,8.4375,49.5
1535253225293328,1.875,8.25,51.625
1535253225310875,1.25,8.8125,51.25
1535253225331931,3.0625,8.125,50.1875
1535253225355995,6.9375,7.8125,49.8125
1535253225371081,7.1875,8.5625,50.625
1535253225392093,3.6875,7.5,51.3125
1535253225413147,2,6.375,50.875
1535253225431195,1.1875,6.4375,49.9375
1535253225452252,-0.625,8.3125,47.875
1535253225473307,2.5,9.0625,45.8125
1535253225490854,3.6875,8.1875,44.5
1535253225517929,-3,7.9375,46.375
1535253225532966,-4.75,6.25,46.75
1535253225566059,0.625,5.0625,45.4375
1535253225572070,3.125,4.6875,44.1875
1535253225593125,2.3125,5.125,43.5
1535253225611227,2.1875,4.0625,43.75
1535253225631280,1.75,3.4375,44.875
1535253225654293,-1.4375,2.8125,45.5625
1535253225670834,-2.4375,3.625,46.3125
1535253225692898,0.1875,5.0625,46.5
1535253225713948,4.3125,5.25,47.5625
1535253225730516,2.0625,4.5625,50.3125
1535253225753107,-1.625,4.3125,52.125
1535253225773606,-1.8125,4.5,50.0625
1535253225790205,3.5,4.75,47.9375
1535253225820357,5.25,3.875,47.5
1535253225833821,1.3125,2.5625,46.25
1535253225850311,-0.4375,2.625,44.125
1535253225872921,1.8125,3.1875,41.0625
1535253225901445,3.8125,2.1875,39
1535253225910470,2.25,0.3125,39.3125
