timestamp,x,y,z
1535253264390540,-39.6875,-69.0625,-176.375
1535253264413100,-14.875,-37.875,-209
1535253264428158,10.8125,-45.625,-256.5
1535253264451702,4.6875,-69.8125,-335.625
1535253264473260,-44.875,-58.0625,-190.063
1535253264488300,-13.0625,-29.375,-67.625
1535253264511864,-7.1875,-20.8125,-14.4375
1535253264533540,14.375,-4.6875,-11.6875
1535253264581172,23.75,-0.125,-24.1875
1535253264581562,28.4375,2.375,-35.75
1535253264594081,24.4375,27.4375,2.25
1535253264609122,64.1875,59.8125,40.75
1535253264632684,140.375,93.125,68.125
1535253264661317,71.1875,58.625,42.25
1535253264672289,19.5,38.625,91.25
1535253264707465,-64.0625,22.5,58.6875
1535253264713900,-127.063,-18.875,64.125
1535253264729488,-139.5,-21.8125,45.5625
1535253264751500,-131.375,-14,54.25
1535253264773558,-73.875,8.375,57.5
1535253264788641,-53.4375,10.0625,61
1535253264811315,-48.75,9.875,74.6875
1535253264833797,-31.6875,16.5625,88.8125
1535253264848759,-39.1875,14.625,98.625
1535253264871395,-35.6875,10.6875,113.688
1535253264893879,14.4375,35.125,112.875
1535253264908919,2.1875,24.375,122.813
1535253264931481,12.5625,22.6875,128.438
1535253264953629,20.5,32.375,140.563
1535253264970082,14.8125,29.8125,149.813
1535253264991493,23.8125,30.8125,136.813
1535253265013936,20.125,21.125,108.125
1535253265028738,46.0625,25.1875,106.125
1535253265051297,27.8125,33.75,74.25
1535253265073859,40.25,19.3125,64.0625
1535253265087896,29.1875,-4,39.0625
1535253265111458,40.125,-8.5,16.0625
1535253265133578,30.375,-24.5,3.75
1535253265148145,5.8125,-32.1875,4.0625
1535253265171117,19.3125,-19,11.6875
1535253265193678,26.125,-10.625,5.8125
1535253265208215,15.5,5.6875,-11
1535253265231277,-10.8125,-1.5625,-11.8125
1535253265253838,-3.9375,5.25,55.9375
1535253265267875,-64.3125,-141.438,85.5
1535253265291436,4.375,-11.8125,53.375
1535253265313496,-6,-33.5,19.8125
1535253265328034,3.3125,-25,30.5
1535253265351095,-9.6875,-18.9375,29.625
1535253265373656,-7.4375,-9.4375,10.1875
1535253265388193,-13.1875,7.625,-1.875
1535253265411368,7.6875,31.8125,37.5625
1535253265433928,13.625,31.1875,46.5625
1535253265447965,-23.0625,45.875,52.0625
1535253265471467,-30.5,129.625,134.063
1535253265502110,-47.5,-13,254.75
1535253265508125,-161.688,26.375,335.5
1535253265531188,-203,85.375,42.5625
1535253265553746,-139.563,-67.25,-153.188
1535253265568285,-215,-170.75,-159.125
1535253265591477,-197.563,-124.625,-108.563
1535253265613906,-135.063,-456,-138.313
1535253265627944,-187.688,-214.375,229.438
1535253265651507,-67.3125,19.1875,227.625
1535253265673566,-85.625,94.625,-27.875
1535253265688104,-188.75,167.125,-248
1535253265711165,-131.563,56.5625,-214.875
1535253265733726,51.875,-107.25,-358.063
1535253265748265,2.8125,-79.3125,-36.4375
1535253265770824,95.4375,-207.938,-2.75
1535253265803411,173.375,-83.625,21.9375
1535253265807923,9.25,19.125,-71.25
1535253265839024,12.0625,62.1875,-44
1535253265853564,39.625,-32,10.8125
1535253265868125,22.375,-53.3125,31
1535253265891349,-90.8125,-32.9375,-21.625
1535253265913921,-157.688,-12.125,-73.4375
1535253265928284,-55.625,6.1875,3.625
1535253265951441,-118.75,33.75,31.625
1535253265973906,-113.938,35,25.125
1535253265987944,-18.125,-25.375,7.8125
1535253266010503,62.75,-19.6875,30.25
1535253266033564,118.375,-45.375,-8.0625
1535253266048104,148.25,-29.3125,-54.1875
1535253266070665,98.9375,-23.6875,-141.125
1535253266093729,16.5625,39,-99.8125
1535253266108264,2.125,-15,2.4375
1535253266130828,-32.875,-27.0625,60
1535253266153886,-66.4375,-2.0625,33.9375
1535253266167923,-56.3125,-4.75,53.75
1535253266190561,-15.625,3.9375,-17.125
1535253266213543,-42.6875,15.125,-81.875
1535253266228167,-50.875,24.5625,-93.5
1535253266250759,-28.8125,79.8125,-128.438
1535253266282729,-8.0625,67.125,-39.1875
1535253266291251,-15.5,53.1875,28.75
1535253266310881,-100.938,24.75,52.375
1535253266333876,-131.563,48.5625,109.563
1535253266349414,-29.1875,57.6875,94.6875
1535253266370992,59.5,54.625,25
1535253266394024,59.0625,24.1875,-35.3125
1535253266409569,-15.6875,-1.4375,-124.438
1535253266430621,-121.375,13.5625,-93.625
1535253266453798,-67.125,-30.8125,-3.5
1535253266469727,-24.5625,-29.8125,37.0625
1535253266490901,-2.125,12.875,-11.25
1535253266513458,-32.9375,30.625,-57.3125
1535253266529831,-102.25,22.5,-47.875
1535253266550943,-239.063,65.5625,-84
1535253266573002,-277.5,34.0625,-98.875
1535253266589546,-68.1875,-296.063,-267.563
1535253266612105,-236.438,-202.375,158.25
1535253266633165,58.875,-3.25,139.125
1535253266649740,68.375,165.875,17.3125
1535253266670833,106.25,-144.313,-66.75
