timestamp,roll,pitch,yaw
1535253287318113,0.483355,-0.337053,1.00477
1535253287341227,0.483886,-0.334824,1.00523
1535253287363267,0.48526,-0.330155,1.00594
1535253287378288,0.485466,-0.325606,1.00859
1535253287401835,0.478145,-0.319372,1.01514
1535253287423393,0.470465,-0.3141,1.02376
1535253287446956,0.464874,-0.309455,1.0325
1535253287492098,0.458611,-0.305059,1.03986
1535253287499095,0.452537,-0.30011,1.04758
1535253287511127,0.446141,-0.294975,1.05499
1535253287522165,0.435606,-0.289792,1.06364
1535253287547245,0.419325,-0.28433,1.07304
1535253287574818,0.401906,-0.279541,1.08215
1535253287626456,0.385475,-0.27641,1.09256
1535253287627458,0.371103,-0.274483,1.10429
1535253287635480,0.357669,-0.27289,1.11673
1535253287643500,0.342897,-0.272135,1.13147
1535253287663053,0.331229,-0.271693,1.14949
1535253287685613,0.325195,-0.271208,1.16937
1535253287703661,0.325267,-0.272347,1.18957
1535253287723213,0.328234,-0.275937,1.20784
1535253287745272,0.331466,-0.280517,1.22649
1535253287763334,0.332034,-0.285735,1.24643
1535253287782872,0.333084,-0.291554,1.26458
1535253287805431,0.337318,-0.300665,1.28122
1535253287823479,0.34355,-0.310489,1.29697
1535253287843032,0.346911,-0.317333,1.31168
1535253287865592,0.35022,-0.322822,1.32249
1535253287883641,0.359718,-0.329808,1.33514
1535253287903192,0.360885,-0.333087,1.34481
1535253287925752,0.358304,-0.332451,1.34953
1535253287943299,0.355051,-0.33024,1.35253
1535253287963095,0.346717,-0.328871,1.35212
1535253287985410,0.334643,-0.321793,1.34796
1535253288003459,0.336961,-0.319682,1.34832
1535253288023010,0.329835,-0.316887,1.34831
1535253288045571,0.314773,-0.311626,1.35057
1535253288063618,0.301788,-0.307562,1.35178
1535253288084690,0.291724,-0.30559,1.35249
1535253288105735,0.277641,-0.303743,1.35489
1535253288123680,0.266178,-0.302428,1.35783
1535253288144333,0.261024,-0.301619,1.36003
1535253288165434,0.254058,-0.29984,1.3625
1535253288183437,0.24636,-0.296886,1.36516
1535253288204495,0.238101,-0.293015,1.368
1535253288225610,0.227443,-0.287535,1.37132
1535253288243597,0.221509,-0.281994,1.37468
1535253288264654,0.206561,-0.276779,1.37835
1535253288285709,0.178094,-0.270699,1.37945
1535253288303294,0.174888,-0.272732,1.38068
1535253288324316,0.17425,-0.279251,1.38251
1535253288345368,0.168371,-0.280975,1.3838
1535253288363417,0.168531,-0.283363,1.38548
1535253288384472,0.163002,-0.285219,1.38923
1535253288405532,0.151551,-0.284734,1.39498
1535253288423605,0.137696,-0.285286,1.40122
1535253288444696,0.130636,-0.284944,1.40474
1535253288465688,0.125799,-0.285545,1.40767
1535253288483235,0.117878,-0.285962,1.41169
1535253288510307,0.112858,-0.284624,1.4129
1535253288527122,0.110162,-0.284173,1.41428
1535253288543395,0.10615,-0.283654,1.41807
1535253288564986,0.105498,-0.280605,1.41956
1535253288586363,0.10926,-0.277776,1.42278
1535253288610072,0.114042,-0.273595,1.42618
1535253288631128,0.121671,-0.268113,1.43294
1535253288647694,0.108137,-0.258873,1.43665
1535253288670380,0.0856587,-0.26206,1.44644
1535253288691369,0.0615717,-0.2628,1.45271
1535253288707909,0.0570909,-0.269043,1.45525
1535253288730195,0.063643,-0.27544,1.45247
1535253288744652,0.0599513,-0.280165,1.45216
