timestamp,x,y,z,w
1535251498483228,-0.126282,0.25,-0.87677,0.39093
1535251498507292,-0.126465,0.249084,-0.876709,0.391663
1535251498522367,-0.12738,0.249146,-0.876587,0.391602
1535251498543424,-0.127747,0.249207,-0.876648,0.391296
1535251498566986,-0.128357,0.249329,-0.876526,0.391235
1535251498582026,-0.128845,0.249512,-0.876221,0.391663
1535251498604587,-0.129517,0.249634,-0.875916,0.39209
1535251498657880,-0.130249,0.249573,-0.875916,0.391907
1535251498658929,-0.131226,0.250305,-0.87561,0.391785
1535251498659733,-0.13092,0.249084,-0.875427,0.393005
1535251498671811,-0.130005,0.246826,-0.87561,0.394348
1535251498695356,-0.129517,0.24585,-0.875916,0.39447
1535251498709418,-0.1297,0.246033,-0.875854,0.394348
1535251498732954,-0.129883,0.246094,-0.87561,0.394897
1535251498778576,-0.129883,0.246094,-0.875305,0.395447
1535251498779516,-0.130493,0.246643,-0.875122,0.395386
1535251498793898,-0.131104,0.247375,-0.874939,0.395081
1535251498813168,-0.13147,0.247253,-0.874756,0.395508
1535251498829712,-0.131531,0.246643,-0.874695,0.395935
1535251498853830,-0.131836,0.246521,-0.874634,0.396057
1535251498873329,-0.131836,0.246643,-0.874512,0.39624
1535251498891377,-0.131775,0.246338,-0.874329,0.396851
1535251498913935,-0.131653,0.245422,-0.874451,0.397217
1535251498933488,-0.131714,0.244812,-0.874756,0.396973
1535251498951202,-0.131836,0.245056,-0.874878,0.396423
1535251498973595,-0.132324,0.2453,-0.874817,0.396301
1535251498993157,-0.132935,0.245972,-0.874512,0.396301
1535251499011243,-0.133545,0.246643,-0.87439,0.395996
1535251499033755,-0.133606,0.246765,-0.874329,0.395996
1535251499053307,-0.13324,0.246155,-0.874573,0.395935
1535251499071355,-0.133057,0.246277,-0.874634,0.395752
1535251499099931,-0.132507,0.246033,-0.874756,0.395935
1535251499113526,-0.131653,0.245117,-0.875183,0.395874
1535251499138607,-0.131042,0.245422,-0.875305,0.395508
1535251499153573,-0.130737,0.246521,-0.875061,0.395447
1535251499174640,-0.130493,0.247375,-0.874817,0.395691
1535251499191453,-0.129883,0.247375,-0.874756,0.395935
1535251499213902,-0.129211,0.247314,-0.874695,0.396362
1535251499234914,-0.129272,0.246948,-0.874451,0.397034
1535251499251334,-0.129639,0.246704,-0.874207,0.397644
1535251499273894,-0.129211,0.246338,-0.874146,0.398193
1535251499294950,-0.128235,0.2453,-0.874268,0.398804
1535251499310993,-0.12738,0.244751,-0.874329,0.399353
1535251499333683,-0.126648,0.24469,-0.874207,0.399841
1535251499354608,-0.12616,0.2453,-0.873962,0.400146
1535251499372676,-0.125793,0.246277,-0.873596,0.400452
1535251499393732,-0.125549,0.24707,-0.87323,0.40094
1535251499414829,-0.125549,0.247375,-0.872925,0.401367
1535251499435862,-0.125366,0.247437,-0.87262,0.402039
1535251499453935,-0.124329,0.246033,-0.872681,0.403015
1535251499476112,-0.123352,0.244568,-0.872742,0.404114
1535251499496047,-0.123413,0.244324,-0.872314,0.405151
1535251499519902,-0.122864,0.24292,-0.872253,0.40625
1535251499534651,-0.121948,0.240601,-0.87262,0.407166
1535251499557237,-0.121704,0.23999,-0.872742,0.40741
1535251499579798,-0.12262,0.240723,-0.872131,0.407898
1535251499596341,-0.122681,0.239502,-0.871765,0.409424
1535251499615895,-0.121521,0.23584,-0.872437,0.4104
1535251499633440,-0.121033,0.235291,-0.872803,0.410217
1535251499656502,-0.12323,0.23761,-0.871826,0.410278
1535251499676054,-0.125366,0.238037,-0.8703,0.412537
1535251499694102,-0.124512,0.234436,-0.870361,0.414795
1535251499723680,-0.122375,0.230835,-0.871399,0.415222
1535251499736715,-0.123901,0.232971,-0.871399,0.413574
1535251499760310,-0.124756,0.234375,-0.870239,0.415039
1535251499782838,-0.124512,0.233154,-0.869263,0.417847
1535251499797878,-0.123047,0.231628,-0.869629,0.418335
1535251499818936,-0.122742,0.232849,-0.869873,0.417236
1535251499835478,-0.124023,0.234558,-0.869629,0.416382
1535251499858038,-0.124329,0.234619,-0.868652,0.418274
1535251499886613,-0.123535,0.232788,-0.868347,0.420166
1535251499901152,-0.121277,0.230591,-0.868958,0.420837
1535251499925216,-0.119629,0.22937,-0.869324,0.421143
1535251499938752,-0.119934,0.230713,-0.868958,0.421082
1535251499954795,-0.121826,0.234497,-0.867859,0.420715
1535251499977857,-0.121765,0.236572,-0.867065,0.421143
1535251500006433,-0.119873,0.236389,-0.867493,0.420959
1535251500014955,-0.117432,0.235718,-0.868652,0.419678
1535251500038016,-0.116211,0.236328,-0.869263,0.418335
1535251500060576,-0.116577,0.238586,-0.869324,0.41687
1535251500074614,-0.117737,0.242004,-0.868896,0.415405
1535251500097675,-0.117981,0.244568,-0.868713,0.414246
1535251500120606,-0.116394,0.244812,-0.869141,0.413635
1535251500134806,-0.114258,0.243591,-0.869995,0.413208
1535251500157835,-0.112854,0.242432,-0.870605,0.412903
1535251500180896,-0.111816,0.242249,-0.870911,0.41272
1535251500194933,-0.111023,0.243042,-0.870911,0.412476
1535251500217997,-0.110779,0.244263,-0.870789,0.412048
1535251500240555,-0.110962,0.245483,-0.870789,0.411316
1535251500254592,-0.111267,0.247009,-0.870789,0.410278
1535251500277805,-0.111633,0.248291,-0.870911,0.40918
1535251500300214,-0.111694,0.249146,-0.871216,0.407959
1535251500314753,-0.111816,0.249573,-0.871704,0.406616
1535251500337814,-0.112183,0.249878,-0.872314,0.405029
1535251500360432,-0.112793,0.250916,-0.872498,0.403809
1535251500374912,-0.113464,0.251465,-0.872681,0.402893
1535251500397992,-0.114136,0.252075,-0.872559,0.402588
1535251500420534,-0.114502,0.252686,-0.872131,0.403076
1535251500434581,-0.11438,0.252502,-0.871765,0.403992
1535251500458133,-0.114441,0.251648,-0.871277,0.405518
1535251500480368,-0.114319,0.249756,-0.87085,0.407654
1535251500501248,-0.113342,0.247009,-0.870605,0.410217
1535251500518123,-0.111816,0.244385,-0.870056,0.413208
1535251500540353,-0.111023,0.241943,-0.869873,0.415283
1535251500561466,-0.111084,0.240662,-0.869385,0.416992
1535251500577952,-0.110962,0.239319,-0.868774,0.419128
1535251500600540,-0.109802,0.237427,-0.868225,0.42157
1535251500621568,-0.110229,0.236938,-0.867981,0.422363
1535251500638113,-0.112122,0.237915,-0.867493,0.422241
1535251500660279,-0.113464,0.238098,-0.866882,0.423035
1535251500681228,-0.113342,0.236206,-0.866882,0.424194
1535251500697845,-0.113892,0.234741,-0.867065,0.424438
1535251500720332,-0.115173,0.234009,-0.86731,0.424011
1535251500742891,-0.116028,0.233887,-0.867249,0.423889
1535251500758067,-0.115784,0.233032,-0.867126,0.424744
1535251500780492,-0.115662,0.232239,-0.867065,0.425293
1535251500801546,-0.115967,0.231445,-0.867676,0.4245
1535251500818090,-0.117493,0.232727,-0.867493,0.423706
1535251500840651,-0.118652,0.233582,-0.867249,0.423401
1535251500861205,-0.118408,0.233643,-0.867126,0.423645
1535251500877839,-0.118652,0.233887,-0.867554,0.422546
1535251500900312,-0.120605,0.236572,-0.867371,0.420959
1535251500921532,-0.121033,0.237488,-0.866943,0.421204
1535251500937408,-0.119873,0.236023,-0.867188,0.421875
1535251500960471,-0.118103,0.233398,-0.868286,0.42157
1535251500983031,-0.11676,0.231995,-0.869263,0.420654
1535251500998121,-0.117126,0.232849,-0.869324,0.419922
1535251501020129,-0.117798,0.234985,-0.869263,0.418762
1535251501042688,-0.117859,0.236511,-0.869446,0.417419
1535251501057736,-0.116943,0.236816,-0.870056,0.416199
1535251501080289,-0.115906,0.237122,-0.870667,0.415161
1535251501102848,-0.114929,0.238281,-0.870972,0.414124
1535251501117390,-0.114929,0.239868,-0.87085,0.413391
1535251501140452,-0.114014,0.239319,-0.87146,0.41272
1535251501163057,-0.112061,0.237122,-0.87262,0.411987
1535251501177046,-0.110779,0.235474,-0.873474,0.41156
1535251501200608,-0.110046,0.235168,-0.873718,0.411316
1535251501223169,-0.109558,0.236328,-0.873596,0.411072
1535251501237206,-0.109436,0.237732,-0.873291,0.41095
1535251501260269,-0.109314,0.238708,-0.873047,0.410889
1535251501290350,-0.108765,0.238708,-0.872986,0.411194
1535251501297368,-0.108582,0.238098,-0.872986,0.411682
1535251501320428,-0.108337,0.237061,-0.872986,0.412354
1535251501349123,-0.108154,0.236084,-0.872986,0.412903
1535251501357571,-0.107544,0.234924,-0.872986,0.413696
1535251501387670,-0.106323,0.232056,-0.873352,0.414856
1535251501403148,-0.105469,0.230225,-0.873596,0.415588
1535251501417241,-0.106628,0.231812,-0.873169,0.415344
1535251501440248,-0.107971,0.233704,-0.872131,0.416138
1535251501463312,-0.108337,0.234497,-0.871399,0.417053
