timestamp,x,y,z,w
1535253141023645,-0.060791,-0.167847,0.607971,0.77356
1535253141046206,-0.060791,-0.167847,0.607971,0.77356
1535253141062249,-0.060791,-0.167847,0.607971,0.77356
1535253141083805,-0.060791,-0.167847,0.607971,0.77356
1535253141107404,-0.06073,-0.167847,0.607971,0.773621
1535253141122410,-0.06073,-0.167847,0.607971,0.773621
1535253141143464,-0.06073,-0.167847,0.607971,0.773621
1535253141174547,-0.0606689,-0.167847,0.607971,0.773621
1535253141213692,-0.06073,-0.167847,0.607971,0.773621
1535253141214654,-0.06073,-0.167847,0.607971,0.773621
1535253141226686,-0.0606689,-0.167786,0.607971,0.773621
1535253141242741,-0.0606689,-0.167786,0.607971,0.773621
1535253141264788,-0.0606689,-0.167786,0.607971,0.773621
1535253141288350,-0.0606689,-0.167786,0.607971,0.773621
1535253141323492,-0.0606689,-0.167786,0.607971,0.773621
1535253141333470,-0.0606689,-0.167725,0.607971,0.773621
1535253141346505,-0.0606689,-0.167725,0.607971,0.773621
1535253141369064,-0.0606689,-0.167725,0.607971,0.773621
1535253141384104,-0.0606689,-0.167725,0.607971,0.773621
1535253141408168,-0.0606079,-0.167725,0.607971,0.773621
1535253141428723,-0.0606689,-0.167725,0.607971,0.773621
1535253141445267,-0.0606079,-0.167725,0.607971,0.773621
1535253141467827,-0.0606079,-0.167725,0.607971,0.773621
1535253141482867,-0.0606079,-0.167725,0.607971,0.773621
1535253141505474,-0.0606079,-0.167725,0.607971,0.773621
1535253141528219,-0.0606689,-0.167725,0.607971,0.773621
1535253141549043,-0.0606079,-0.167725,0.607971,0.773621
1535253141565587,-0.0606079,-0.167664,0.607971,0.773621
1535253141588165,-0.0606079,-0.167664,0.607971,0.773621
1535253141602185,-0.0606079,-0.167664,0.607971,0.773621
1535253141625747,-0.0606079,-0.167664,0.607971,0.773621
1535253141647908,-0.0606079,-0.167664,0.607971,0.773621
1535253141669280,-0.060791,-0.167847,0.607971,0.77356
1535253141685456,-0.060791,-0.167847,0.607971,0.77356
1535253141713983,-0.060791,-0.167847,0.607971,0.77356
1535253141736625,-0.060791,-0.167786,0.607971,0.77356
1535253141759102,-0.060791,-0.167847,0.607971,0.77356
1535253141775647,-0.060791,-0.167847,0.607971,0.77356
1535253141789182,-0.060791,-0.167847,0.607971,0.77356
1535253141805726,-0.060791,-0.167786,0.607971,0.77356
1535253141827786,-0.060791,-0.167786,0.607971,0.77356
1535253141849343,-0.060791,-0.167786,0.607971,0.77356
1535253141865472,-0.060791,-0.167847,0.607971,0.77356
1535253141887946,-0.060791,-0.167847,0.607971,0.77356
1535253141909001,-0.060791,-0.167786,0.607971,0.77356
1535253141925545,-0.060791,-0.167786,0.607971,0.77356
1535253141948106,-0.060791,-0.167786,0.608032,0.77356
1535253141969161,-0.060791,-0.167786,0.608032,0.77356
1535253141985705,-0.060791,-0.167786,0.608032,0.77356
1535253142007763,-0.060791,-0.167786,0.608032,0.77356
1535253142028821,-0.060791,-0.167725,0.608032,0.77356
1535253142045365,-0.060791,-0.167786,0.608032,0.77356
1535253142067924,-0.060791,-0.167725,0.608032,0.77356
1535253142096500,-0.060791,-0.167725,0.608032,0.77356
1535253142105524,-0.060791,-0.167725,0.608032,0.77356
1535253142128084,-0.060791,-0.167725,0.608032,0.77356
1535253142150644,-0.060791,-0.167786,0.608032,0.77356
1535253142165684,-0.060791,-0.167725,0.608032,0.77356
1535253142188245,-0.060791,-0.167725,0.608032,0.77356
1535253142210805,-0.060791,-0.167725,0.608032,0.77356
1535253142225462,-0.060791,-0.167725,0.608032,0.77356
1535253142247902,-0.060791,-0.167786,0.608032,0.77356
1535253142270463,-0.060791,-0.167725,0.608032,0.77356
1535253142293022,-0.060791,-0.167725,0.608032,0.77356
1535253142314079,-0.060791,-0.167725,0.608032,0.77356
1535253142330623,-0.060791,-0.167725,0.608032,0.77356
1535253142353184,-0.06073,-0.167725,0.608032,0.77356
1535253142374239,-0.060791,-0.167725,0.608032,0.77356
