timestamp,roll,pitch,yaw
1535253223688080,-1.35995,-0.230518,1.4396
1535253223710909,-1.3577,-0.231111,1.43931
1535253223726159,-1.35619,-0.231816,1.43844
1535253223749722,-1.35682,-0.231407,1.43776
1535253223770867,-1.35662,-0.230137,1.43694
1535253223786053,-1.3567,-0.229485,1.4366
1535253223809436,-1.35699,-0.228428,1.43637
1535253223830937,-1.35738,-0.226879,1.43616
1535253223878564,-1.35843,-0.225024,1.4356
1535253223879567,-1.35907,-0.223797,1.4354
1535253223900122,-1.35937,-0.222989,1.43517
1535253223914159,-1.36105,-0.222331,1.4351
1535253223929199,-1.36228,-0.221534,1.43513
1535253223955268,-1.36237,-0.221035,1.43501
1535253224005412,-1.361,-0.221055,1.43476
1535253224005904,-1.35986,-0.221388,1.43438
1535253224011919,-1.35918,-0.221944,1.43413
1535253224025455,-1.35836,-0.222038,1.43363
1535253224049018,-1.35788,-0.221825,1.43305
1535253224070575,-1.35817,-0.221327,1.43224
1535253224085615,-1.35798,-0.220656,1.43119
1535253224108224,-1.35804,-0.219709,1.43039
1535253224130735,-1.35797,-0.218947,1.42957
1535253224145806,-1.35859,-0.218348,1.42877
1535253224168336,-1.35911,-0.217702,1.42821
1535253224190895,-1.3593,-0.216987,1.42775
1535253224205935,-1.35937,-0.215895,1.42729
1535253224228040,-1.35913,-0.214553,1.42709
1535253224250555,-1.35853,-0.213382,1.42685
1535253224265690,-1.35896,-0.211974,1.42676
1535253224288154,-1.35996,-0.210452,1.42703
1535253224310714,-1.35973,-0.208802,1.42741
1535253224325754,-1.35927,-0.206943,1.42766
1535253224348314,-1.35925,-0.205037,1.42781
1535253224370874,-1.35925,-0.202969,1.4282
1535253224385914,-1.35959,-0.200502,1.42871
1535253224407973,-1.36092,-0.197001,1.42937
1535253224430533,-1.36193,-0.192946,1.43027
1535253224445573,-1.36194,-0.187455,1.4311
1535253224468177,-1.36236,-0.180365,1.43162
1535253224490693,-1.36293,-0.171977,1.43209
1535253224521776,-1.36374,-0.162984,1.43248
1535253224528294,-1.3639,-0.153571,1.43269
1535253224550854,-1.36342,-0.143929,1.43284
1535253224565893,-1.36311,-0.133448,1.43308
1535253224587952,-1.36309,-0.122015,1.43353
1535253224610511,-1.36288,-0.110871,1.43379
1535253224625553,-1.3617,-0.0998732,1.43354
1535253224648112,-1.3616,-0.0883673,1.4337
1535253224670672,-1.36224,-0.0764819,1.43391
1535253224688720,-1.36228,-0.0645322,1.43388
1535253224708272,-1.36117,-0.0520087,1.43367
1535253224730832,-1.36002,-0.0395502,1.43355
1535253224745872,-1.35962,-0.0268755,1.43324
1535253224768433,-1.35902,-0.013527,1.43252
1535253224790552,-1.35754,0.000361085,1.43204
1535253224807036,-1.35548,0.0143621,1.43124
1535253224828091,-1.35372,0.0292312,1.43043
1535253224850986,-1.35168,0.0450896,1.42965
1535253224873329,-1.34921,0.0615374,1.42861
1535253224888251,-1.34608,0.0779315,1.4272
1535253224910811,-1.34294,0.094414,1.42647
1535253224933371,-1.34043,0.111528,1.42566
1535253224948411,-1.33966,0.129781,1.42498
1535253224970470,-1.33904,0.147953,1.42434
1535253224996068,-1.33857,0.166074,1.4241
1535253225011579,-1.33761,0.184083,1.42407
1535253225030629,-1.33697,0.202339,1.42426
1535253225053189,-1.33642,0.219619,1.42451
1535253225071238,-1.33545,0.236582,1.42463
1535253225090790,-1.333,0.254809,1.4252
1535253225113351,-1.33065,0.273375,1.42627
1535253225130896,-1.32848,0.291038,1.4274
1535253225150950,-1.32654,0.308872,1.42857
1535253225173008,-1.32559,0.327383,1.42982
1535253225191056,-1.32432,0.345545,1.43095
1535253225210725,-1.32284,0.363383,1.43191
1535253225240753,-1.32038,0.380607,1.43254
1535253225251217,-1.31712,0.397371,1.43349
1535253225270773,-1.31463,0.414605,1.43507
1535253225293328,-1.31308,0.432283,1.43711
1535253225310875,-1.31194,0.450006,1.43886
1535253225331931,-1.3099,0.467263,1.44074
1535253225355995,-1.30684,0.484419,1.44287
1535253225371081,-1.30337,0.502006,1.44466
1535253225392093,-1.30073,0.519762,1.44729
1535253225413147,-1.29827,0.537381,1.45043
1535253225431195,-1.29654,0.554706,1.45338
1535253225452252,-1.2957,0.571548,1.45549
1535253225473307,-1.29371,0.58765,1.45702
1535253225490854,-1.29158,0.603433,1.45865
1535253225517929,-1.2911,0.61979,1.46119
1535253225532966,-1.29074,0.635681,1.4641
1535253225566059,-1.28853,0.651119,1.46751
1535253225572070,-1.28525,0.666226,1.47099
1535253225593125,-1.28236,0.6812,1.47443
1535253225611227,-1.27906,0.696204,1.47831
1535253225631280,-1.27559,0.711304,1.48272
1535253225654293,-1.27284,0.726799,1.48758
1535253225670834,-1.27114,0.742265,1.49203
1535253225692898,-1.26829,0.757837,1.49606
1535253225713948,-1.26376,0.773776,1.50055
1535253225730516,-1.25937,0.790834,1.50568
1535253225753107,-1.25585,0.808618,1.51162
1535253225773606,-1.25234,0.825513,1.51725
1535253225790205,-1.24693,0.841525,1.52281
1535253225820357,-1.2402,0.8578,1.52934
1535253225833821,-1.23443,0.873595,1.53606
1535253225850311,-1.22937,0.888527,1.54287
1535253225872921,-1.22378,0.902231,1.5491
1535253225901445,-1.21687,0.91519,1.55603
1535253225910470,-1.20993,0.92821,1.56382
1535253225933071,-1.20423,0.940794,1.57158
1535253225953624,-1.19902,0.952817,1.57827
1535253225970672,-1.19295,0.963642,1.58473
1535253225992729,-1.18695,0.974729,1.59154
1535253226013812,-1.18226,0.985484,1.59841
1535253226030331,-1.17675,0.996334,1.60626
1535253226052889,-1.17121,1.00696,1.61426
1535253226073946,-1.16426,1.01783,1.62269
