timestamp,x,y,z
1535253141023645,0.185547,-0.29541,0.939453
1535253141046206,0.18457,-0.295898,0.940918
1535253141062249,0.191406,-0.297852,0.9375
1535253141083805,0.185547,-0.297363,0.934082
1535253141107404,0.183594,-0.288574,0.944824
1535253141122410,0.187012,-0.294434,0.936523
1535253141143464,0.188477,-0.293457,0.939453
1535253141174547,0.184082,-0.291504,0.936035
1535253141213692,0.186035,-0.300781,0.938965
1535253141214654,0.186523,-0.29834,0.938965
1535253141226686,0.18457,-0.29541,0.940918
1535253141242741,0.184082,-0.298828,0.942383
1535253141264788,0.183594,-0.293457,0.938965
1535253141288350,0.187012,-0.291504,0.9375
1535253141323492,0.185059,-0.29248,0.938477
1535253141333470,0.18457,-0.293945,0.937988
1535253141346505,0.184082,-0.299805,0.937012
1535253141369064,0.186523,-0.297363,0.937988
1535253141384104,0.189453,-0.296387,0.937012
1535253141408168,0.182129,-0.293945,0.937012
1535253141428723,0.185547,-0.29834,0.932129
1535253141445267,0.183594,-0.29541,0.939941
1535253141467827,0.181641,-0.293457,0.935059
1535253141482867,0.185059,-0.293945,0.938477
1535253141505474,0.1875,-0.302734,0.940918
1535253141528219,0.183105,-0.30127,0.941406
1535253141549043,0.18457,-0.295898,0.936035
1535253141565587,0.182617,-0.291992,0.944336
1535253141588165,0.182617,-0.291992,0.940918
1535253141602185,0.186523,-0.294434,0.935059
1535253141625747,0.18457,-0.295898,0.941895
1535253141647908,0.18457,-0.291992,0.933105
1535253141669280,0.188965,-0.304199,0.939941
1535253141685456,0.185547,-0.300781,0.936035
1535253141713983,0.182617,-0.297852,0.940918
1535253141736625,0.182617,-0.299316,0.939453
1535253141759102,0.19043,-0.303711,0.938477
1535253141775647,0.18457,-0.298828,0.932617
1535253141789182,0.183105,-0.295898,0.933594
1535253141805726,0.180176,-0.296387,0.939941
1535253141827786,0.183594,-0.293457,0.937012
1535253141849343,0.187988,-0.298828,0.941406
1535253141865472,0.188965,-0.304688,0.935059
1535253141887946,0.185059,-0.300781,0.930176
1535253141909001,0.179688,-0.297363,0.942383
1535253141925545,0.183594,-0.295898,0.93457
1535253141948106,0.183105,-0.297852,0.940918
1535253141969161,0.182617,-0.294922,0.943848
1535253141985705,0.187012,-0.299805,0.94043
1535253142007763,0.182617,-0.298828,0.940918
1535253142028821,0.18457,-0.29541,0.934082
1535253142045365,0.189453,-0.29834,0.935059
1535253142067924,0.186035,-0.296387,0.946289
1535253142096500,0.181152,-0.296875,0.942383
1535253142105524,0.1875,-0.300781,0.938477
1535253142128084,0.187988,-0.299316,0.938477
1535253142150644,0.187988,-0.29834,0.932129
1535253142165684,0.182617,-0.291016,0.935059
1535253142188245,0.182129,-0.295898,0.942383
1535253142210805,0.188965,-0.300781,0.937988
1535253142225462,0.188965,-0.306152,0.941406
1535253142247902,0.1875,-0.30127,0.937012
1535253142270463,0.177246,-0.289063,0.933594
1535253142293022,0.182617,-0.297363,0.941406
1535253142314079,0.190918,-0.300781,0.932129
1535253142330623,0.191406,-0.297852,0.940918
1535253142353184,0.188965,-0.299316,0.941895
1535253142374239,0.1875,-0.301758,0.938965
1535253142390650,0.183594,-0.303711,0.939453
1535253142412843,0.183105,-0.29541,0.934082
1535253142433899,0.18457,-0.298828,0.941406
1535253142450441,0.188965,-0.298828,0.939453
1535253142473001,0.186035,-0.296875,0.938477
1535253142494152,0.1875,-0.296875,0.937988
1535253142510604,0.186035,-0.298828,0.934082
1535253142533190,0.1875,-0.294434,0.940918
1535253142554218,0.18457,-0.299805,0.932617
1535253142570761,0.188477,-0.298828,0.937988
1535253142593321,0.186035,-0.299805,0.939941
1535253142615380,0.1875,-0.296875,0.941406
1535253142630968,0.180176,-0.296387,0.938477
1535253142653514,0.19043,-0.299805,0.938477
1535253142675542,0.187012,-0.294922,0.939941
1535253142690583,0.182129,-0.291016,0.939453
1535253142713142,0.187012,-0.299316,0.936035
1535253142735704,0.18457,-0.297852,0.938477
1535253142749740,0.184082,-0.298828,0.938965
1535253142773416,0.187012,-0.297852,0.941406
1535253142795360,0.183594,-0.295898,0.941406
1535253142809958,0.1875,-0.295898,0.940918
1535253142833219,0.184082,-0.298828,0.936523
1535253142855521,0.186035,-0.293945,0.942871
1535253142870563,0.181641,-0.293945,0.937012
1535253142893122,0.18457,-0.296875,0.939453
1535253142915680,0.182129,-0.306152,0.936035
1535253142929717,0.187012,-0.29834,0.937012
1535253142953280,0.183594,-0.296875,0.934082
1535253142975367,0.186523,-0.293457,0.938477
1535253142989898,0.18457,-0.298828,0.93457
1535253143012958,0.188965,-0.297363,0.938965
1535253143035519,0.183105,-0.290527,0.941895
1535253143050058,0.182129,-0.29248,0.938965
1535253143073118,0.18457,-0.298828,0.942871
1535253143095678,0.182617,-0.296387,0.936523
1535253143124254,0.1875,-0.299316,0.936035
1535253143133277,0.188965,-0.300293,0.939941
1535253143155336,0.186523,-0.297852,0.940918
1535253143176738,0.184082,-0.292969,0.938477
1535253143192982,0.185059,-0.286621,0.947266
1535253143215540,0.185059,-0.294434,0.941406
1535253143236640,0.186523,-0.295898,0.932129
1535253143253141,0.187012,-0.29541,0.938477
1535253143275812,0.183594,-0.296387,0.939941
1535253143296757,0.187988,-0.299805,0.948242
1535253143313303,0.185059,-0.298828,0.941895
1535253143335360,0.1875,-0.294922,0.941895
1535253143356917,0.185059,-0.29248,0.932129
1535253143380482,0.184082,-0.292969,0.938477
1535253143403042,0.182617,-0.294434,0.938965
1535253143425610,0.187988,-0.295898,0.94043
1535253143433122,0.188965,-0.293945,0.935547
1535253143455682,0.187988,-0.293457,0.943359
1535253143476736,0.185059,-0.294434,0.94043
1535253143493341,0.184082,-0.294922,0.936523
1535253143515344,0.188965,-0.291992,0.942383
1535253143536899,0.187012,-0.297363,0.937012
1535253143552939,0.180664,-0.296875,0.946777
1535253143575498,0.183105,-0.29248,0.94043
1535253143598088,0.178223,-0.289551,0.935059
1535253143613099,0.184082,-0.296387,0.9375
1535253143635661,0.189941,-0.295898,0.944336
1535253143658318,0.185547,-0.29834,0.939453
1535253143680829,0.186523,-0.296387,0.937988
1535253143695321,0.180664,-0.293945,0.931641
1535253143718379,0.183105,-0.290039,0.939941
1535253143740438,0.187988,-0.295898,0.93457
1535253143762997,0.187988,-0.293457,0.938965
1535253143778159,0.187988,-0.292969,0.9375
1535253143792683,0.186523,-0.294434,0.938477
1535253143815643,0.183594,-0.293945,0.942383
1535253143838304,0.182129,-0.297363,0.938477
1535253143859296,0.185059,-0.296875,0.933105
1535253143875802,0.185547,-0.296875,0.939453
1535253143898360,0.187012,-0.29834,0.936035
1535253143912714,0.185059,-0.292969,0.931152
1535253143935467,0.183105,-0.291016,0.939453
1535253143958017,0.185547,-0.296875,0.9375
1535253143979075,0.183105,-0.291992,0.934082
1535253143995617,0.18457,-0.293457,0.9375
1535253144018176,0.187988,-0.305176,0.940918
1535253144039280,0.186035,-0.295898,0.942871
1535253144055279,0.184082,-0.291992,0.939453
1535253144078336,0.186035,-0.291504,0.941895
1535253144098895,0.184082,-0.291016,0.938477
1535253144115435,0.184082,-0.299316,0.945313
1535253144138056,0.181152,-0.288574,0.935547
1535253144159166,0.184082,-0.291504,0.940918
1535253144175595,0.185547,-0.294922,0.933105
1535253144198160,0.184082,-0.29541,0.937988
1535253144219261,0.18457,-0.297363,0.938965
1535253144235756,0.18457,-0.29834,0.935059
1535253144258363,0.183594,-0.29248,0.938965
1535253144278871,0.185059,-0.297852,0.937988
1535253144295414,0.186523,-0.299805,0.936523
1535253144317974,0.185547,-0.298828,0.942383
1535253144339151,0.189941,-0.292969,0.938477
1535253144355576,0.179688,-0.291016,0.939941
1535253144378135,0.184082,-0.29541,0.936035
1535253144399193,0.1875,-0.301758,0.936035
1535253144415734,0.186035,-0.297852,0.941406
1535253144438294,0.180664,-0.297852,0.939453
1535253144459349,0.18457,-0.29248,0.939941
1535253144475678,0.187012,-0.293945,0.942871
1535253144497953,0.189453,-0.293457,0.938477
1535253144520514,0.185547,-0.294434,0.939941
1535253144535694,0.187988,-0.29248,0.94043
1535253144558161,0.183105,-0.293457,0.935547
1535253144580721,0.185547,-0.296875,0.942383
1535253144595759,0.180664,-0.291992,0.935547
1535253144617909,0.181152,-0.295898,0.939941
1535253144640533,0.185547,-0.300293,0.941406
1535253144655012,0.191895,-0.300781,0.933594
1535253144678071,0.18457,-0.29541,0.938965
1535253144700634,0.182617,-0.297363,0.938965
1535253144715171,0.187012,-0.29834,0.938477
1535253144738242,0.186523,-0.298828,0.939453
1535253144768309,0.190918,-0.302246,0.937988
1535253144774827,0.185059,-0.300781,0.937988
1535253144797888,0.183594,-0.295898,0.935547
1535253144820457,0.187012,-0.29248,0.935547
1535253144834986,0.188965,-0.296387,0.939941
1535253144858052,0.187012,-0.293457,0.937012
1535253144880610,0.183594,-0.300781,0.938965
1535253144895148,0.183105,-0.297852,0.938477
1535253144918213,0.181152,-0.299316,0.933594
1535253144940790,0.18457,-0.295898,0.933105
1535253144955055,0.185547,-0.296387,0.944336
1535253144978186,0.186523,-0.294922,0.941895
1535253145000431,0.180176,-0.300293,0.939453
1535253145021561,0.186523,-0.299316,0.931152
1535253145038027,0.18457,-0.299805,0.939941
1535253145060706,0.189941,-0.294434,0.937012
1535253145081643,0.186523,-0.296387,0.939453
1535253145098186,0.182617,-0.292969,0.936523
1535253145120785,0.18457,-0.288086,0.9375
1535253145141923,0.185059,-0.305176,0.935059
1535253145158356,0.18457,-0.307129,0.9375
1535253145180457,0.179688,-0.294434,0.937988
1535253145201977,0.180664,-0.290039,0.941895
1535253145218008,0.188477,-0.29834,0.937988
1535253145240619,0.190918,-0.297363,0.942871
1535253145261705,0.18457,-0.294434,0.937988
1535253145278239,0.182129,-0.291992,0.938477
1535253145300824,0.180176,-0.300293,0.943359
1535253145321900,0.181152,-0.296875,0.942383
1535253145337897,0.178711,-0.295898,0.9375
1535253145360464,0.185059,-0.29834,0.937988
1535253145381516,0.185547,-0.297363,0.936523
1535253145398069,0.181152,-0.294434,0.937988
1535253145428134,0.183594,-0.293945,0.937012
1535253145443319,0.181641,-0.29541,0.934082
1535253145458215,0.185547,-0.297363,0.932129
1535253145480375,0.182129,-0.29834,0.933594
1535253145502833,0.187012,-0.299316,0.943848
1535253145518150,0.187988,-0.296387,0.938477
1535253145540434,0.185059,-0.293457,0.939453
1535253145563056,0.180176,-0.29541,0.944336
1535253145578033,0.187012,-0.296875,0.936523
1535253145600596,0.183105,-0.29834,0.939453
1535253145623155,0.185547,-0.296875,0.931641
1535253145644316,0.183105,-0.29541,0.9375
1535253145660755,0.183594,-0.294922,0.94043
1535253145682811,0.18457,-0.294434,0.938965
1535253145697480,0.185547,-0.297852,0.942871
