timestamp,x,y,z
1535251498483228,0.00732422,-0.541504,0.875977
1535251498507292,-0.00537109,-0.546875,0.860352
1535251498522367,0.0307617,-0.551758,0.858398
1535251498543424,0.0336914,-0.560059,0.875977
1535251498566986,0.0390625,-0.553711,0.857422
1535251498582026,0.0336914,-0.553711,0.86084
1535251498604587,0.0361328,-0.555664,0.865723
1535251498657880,0.043457,-0.55127,0.880371
1535251498658929,0.0478516,-0.573242,0.866699
1535251498659733,0.027832,-0.591797,0.870605
1535251498671811,0.0141602,-0.535645,0.868164
1535251498695356,0.0209961,-0.509277,0.886719
1535251498709418,0.0351563,-0.547363,0.871094
1535251498732954,0.0380859,-0.562988,0.85791
1535251498778576,0.0336914,-0.542969,0.853027
1535251498779516,0.0327148,-0.550781,0.856445
1535251498793898,0.0478516,-0.563477,0.862305
1535251498813168,0.0429688,-0.570313,0.866211
1535251498829712,0.0361328,-0.538574,0.86084
1535251498853830,0.034668,-0.538574,0.867188
1535251498873329,0.0229492,-0.547363,0.867676
1535251498891377,0.012207,-0.553223,0.87207
1535251498913935,0.0224609,-0.545898,0.865723
1535251498933488,0.046875,-0.539551,0.862793
1535251498951202,0.0498047,-0.529297,0.880859
1535251498973595,0.0527344,-0.534668,0.883301
1535251498993157,0.0507813,-0.558105,0.866699
1535251499011243,0.0507813,-0.560059,0.878906
1535251499033755,0.0366211,-0.58252,0.861816
1535251499053307,0.0327148,-0.549805,0.867676
1535251499071355,0.0283203,-0.554688,0.878418
1535251499099931,0.0200195,-0.563477,0.874512
1535251499113526,0.0366211,-0.532227,0.879395
1535251499138607,0.0400391,-0.532715,0.874512
1535251499153573,0.0390625,-0.557129,0.857422
1535251499174640,0.0493164,-0.566406,0.868164
1535251499191453,0.0541992,-0.557129,0.890625
1535251499213902,0.0239258,-0.549805,0.884766
1535251499234914,0.0292969,-0.541992,0.868164
1535251499251334,0.03125,-0.54541,0.871094
1535251499273894,0.0117188,-0.554688,0.875
1535251499294950,0.0141602,-0.540039,0.873047
1535251499310993,0.0205078,-0.535645,0.875977
1535251499333683,0.0258789,-0.545898,0.875488
1535251499354608,0.03125,-0.543457,0.857422
1535251499372676,0.0302734,-0.549805,0.860352
1535251499393732,0.0258789,-0.558105,0.86084
1535251499414829,0.0449219,-0.55957,0.866699
1535251499435862,0.0327148,-0.566406,0.866699
1535251499453935,0.027832,-0.53125,0.884277
1535251499476112,0.00878906,-0.526855,0.882813
1535251499496047,-0.00537109,-0.555664,0.894043
1535251499519902,0.00976563,-0.555664,0.887207
1535251499534651,0.0131836,-0.523926,0.894531
1535251499557237,0.0283203,-0.527832,0.853027
1535251499579798,0.00439453,-0.554688,0.871094
1535251499596341,0.0273438,-0.557129,0.850586
1535251499615895,0.0683594,-0.469727,0.905762
1535251499633440,0.0170898,-0.48291,0.921387
1535251499656502,-0.0131836,-0.532715,0.891113
1535251499676054,0.0117188,-0.598145,0.833008
1535251499694102,0.0371094,-0.524902,0.864258
1535251499723680,0.00732422,-0.469727,0.901855
1535251499736715,0.00439453,-0.473145,0.913086
1535251499760310,0.0131836,-0.589844,0.844238
1535251499782838,0.03125,-0.571289,0.836426
1535251499797878,0.0449219,-0.490234,0.899414
1535251499818936,-0.00683594,-0.525391,0.91748
1535251499835478,0.043457,-0.509766,0.90625
1535251499858038,0.0341797,-0.581543,0.88623
1535251499886613,0.0268555,-0.528809,0.898438
1535251499901152,0.00537109,-0.472168,0.938477
1535251499925216,-0.012207,-0.459961,0.923828
1535251499938752,0.00341797,-0.486816,0.89209
1535251499954795,0.0512695,-0.545898,0.868164
1535251499977857,0.0302734,-0.59668,0.866699
1535251500006433,0.0161133,-0.520996,0.884766
1535251500014955,0.00830078,-0.476563,0.910645
1535251500038016,0.00195313,-0.471191,0.898438
1535251500060576,0.0219727,-0.483398,0.887207
1535251500074614,0.0170898,-0.540039,0.869629
1535251500097675,0.0141602,-0.589355,0.867676
1535251500120606,-0.0239258,-0.595703,0.87207
1535251500134806,-0.0307617,-0.552734,0.869629
1535251500157835,-0.00585938,-0.521484,0.860352
1535251500180896,0.00878906,-0.514648,0.864258
1535251500194933,-0.00878906,-0.521973,0.871582
1535251500217997,-0.0161133,-0.534668,0.878906
1535251500240555,-0.0146484,-0.532227,0.88623
1535251500254592,-0.0107422,-0.536133,0.891602
1535251500277805,-0.0146484,-0.541992,0.898926
1535251500300214,-0.0268555,-0.527832,0.899414
1535251500314753,-0.0292969,-0.536621,0.900879
1535251500337814,-0.00683594,-0.531738,0.870605
1535251500360432,0.00244141,-0.557129,0.860352
1535251500374912,0.0126953,-0.55957,0.848145
1535251500397992,0.034668,-0.5625,0.85498
1535251500420534,0.0200195,-0.586426,0.854492
1535251500434581,-0.00634766,-0.575684,0.865234
1535251500458133,-0.0112305,-0.587402,0.873535
1535251500480368,-0.00683594,-0.59375,0.873047
1535251500501248,-0.00585938,-0.559082,0.893066
1535251500518123,-0.0717773,-0.543457,0.884277
1535251500540353,-0.0449219,-0.512695,0.913574
1535251500561466,-0.00244141,-0.533691,0.897461
1535251500577952,0.00439453,-0.533691,0.894043
1535251500600540,-0.0288086,-0.47168,0.883301
1535251500621568,-0.0292969,-0.439941,0.88623
1535251500638113,0.0253906,-0.521484,0.883301
1535251500660279,0.0322266,-0.571777,0.874512
1535251500681228,-0.00244141,-0.486328,0.885254
1535251500697845,-0.0229492,-0.441406,0.884277
1535251500720332,0.0209961,-0.483887,0.889648
1535251500742891,0.00976563,-0.544922,0.89209
1535251500758067,0.00390625,-0.541016,0.901367
1535251500780492,-0.0322266,-0.51709,0.873047
1535251500801546,0.000976563,-0.475098,0.879883
1535251500818090,0.0209961,-0.538086,0.881836
1535251500840651,0.0307617,-0.556641,0.904785
1535251500861205,0.00732422,-0.53125,0.896484
1535251500877839,-0.00488281,-0.464355,0.906738
1535251500900312,0.0219727,-0.533203,0.912109
1535251500921532,-0.00439453,-0.59375,0.881836
1535251500937408,-0.0175781,-0.545898,0.894043
1535251500960471,0.000488281,-0.477539,0.927734
1535251500983031,0.00146484,-0.454102,0.902832
1535251500998121,0.0258789,-0.482422,0.871582
1535251501020129,0.0385742,-0.509277,0.887695
1535251501042688,0.03125,-0.524902,0.90918
1535251501057736,0.0327148,-0.516602,0.886719
1535251501080289,0.0249023,-0.491211,0.905762
1535251501102848,-0.00195313,-0.50293,0.882813
1535251501117390,0.00244141,-0.547363,0.85791
1535251501140452,0.00732422,-0.546387,0.898926
1535251501163057,-0.00683594,-0.531738,0.880371
1535251501177046,0.0170898,-0.494141,0.85791
1535251501200608,0.0214844,-0.494629,0.878418
1535251501223169,0,-0.524414,0.895996
1535251501237206,-0.000488281,-0.555176,0.871582
1535251501260269,0.00292969,-0.555176,0.883789
1535251501290350,-0.0224609,-0.549805,0.889648
1535251501297368,-0.0258789,-0.529297,0.88916
1535251501320428,-0.0219727,-0.519043,0.902832
1535251501349123,-0.0239258,-0.520996,0.907227
1535251501357571,-0.0361328,-0.527832,0.910645
1535251501387670,-0.0229492,-0.496582,0.910156
1535251501403148,-0.0146484,-0.488281,0.89209
1535251501417241,-0.0268555,-0.489258,0.900391
1535251501440248,-0.00488281,-0.568359,0.856934
1535251501463312,-0.0117188,-0.541504,0.852051
1535251501484386,-0.0170898,-0.547363,0.867188
1535251501500412,-0.0292969,-0.554688,0.877441
1535251501522998,-0.012207,-0.539551,0.876465
1535251501544022,-0.027832,-0.535156,0.888672
1535251501560572,-0.0356445,-0.486328,0.909668
1535251501583126,-0.0380859,-0.447266,0.930176
1535251501604329,-0.0351563,-0.48877,0.919922
1535251501621228,-0.00341797,-0.523438,0.896973
1535251501642793,-0.0102539,-0.569336,0.878906
1535251501663940,-0.0151367,-0.521484,0.891113
1535251501680437,-0.0078125,-0.472168,0.931152
1535251501702955,-0.0185547,-0.452637,0.933105
1535251501724001,-0.00585938,-0.436523,0.916992
1535251501740545,-0.0136719,-0.477051,0.910645
1535251501763104,-0.0234375,-0.538574,0.903809
1535251501786669,-0.0307617,-0.565918,0.895996
1535251501807725,-0.0219727,-0.529297,0.884766
1535251501830285,-0.0200195,-0.474609,0.883789
1535251501844330,-0.0141602,-0.46875,0.880859
1535251501860420,-0.0107422,-0.48584,0.892578
1535251501882946,-0.0078125,-0.51709,0.902832
1535251501904049,-0.00634766,-0.530273,0.899414
1535251501920524,-0.03125,-0.486816,0.903809
1535251501943084,-0.0371094,-0.466309,0.909668
1535251501965647,-0.0288086,-0.476563,0.902832
1535251501986699,-0.0249023,-0.506348,0.892578
1535251502002745,-0.0141602,-0.536621,0.885742
1535251502025307,-0.0131836,-0.517578,0.875977
1535251502040343,0.00537109,-0.511719,0.876953
1535251502062909,-0.00146484,-0.519531,0.866699
1535251502085471,0.00585938,-0.539063,0.877441
1535251502100002,-0.00585938,-0.556641,0.891113
1535251502123065,-0.00146484,-0.550781,0.894043
1535251502145623,-0.000488281,-0.543945,0.902344
1535251502159746,-0.0185547,-0.549805,0.901367
1535251502190775,-0.0366211,-0.558594,0.890625
1535251502205337,-0.0390625,-0.5625,0.870117
