timestamp,x,y,z
1535265306292661,-74.1875,-41.6875,-93.1875
1535265306315221,-90.625,-73.25,-26.5625
1535265306337279,-81.0625,-46.3125,-77.625
1535265306360842,-94.5625,-5.25,-42.625
1535265306375381,-56.4375,-29.5,-37
1535265306406464,-27.875,-21.25,-154.813
1535265306412513,39.6875,-68.4375,-197.938
1535265306436543,62.1875,-142.375,-243.938
1535265306457599,-9.25,-107.938,-274.625
1535265306472639,14.6875,-87.25,223.625
1535265306511242,-40.375,-12.5,73.1875
1535265306518782,-22,97.1875,-95.375
1535265306534304,22.75,-81.625,32.3125
1535265306556495,-73.9375,-139.688,137.313
1535265306582432,-17.875,-16.3125,28
1535265306596470,30.25,62.3125,22
1535265306637580,-33.75,46.625,18.5625
1535265306647605,-75.25,48.875,26.375
1535265306654124,-44.1875,6.8125,-6.125
1535265306675681,8.6875,-45.1875,25.5625
1535265306698240,83,19.375,-10.5625
1535265306712277,51.25,-26.625,-9.25
1535265306735839,18.8125,-19.75,44.25
1535265306758399,29.625,-28.125,58.375
1535265306772437,70.0625,17.375,121
1535265306795805,-43.25,3.8125,181.25
1535265306818318,-65.25,-1.75,64.375
1535265306832603,-122.188,-9.5,53.5625
1535265306855664,-61.6875,2.1875,-49.5
1535265306878224,-94.75,-3.4375,-263.063
1535265306892764,-223,31.625,-138.75
1535265306915824,-42,-73.625,-126.875
1535265306937882,174.625,20.3125,-41.4375
1535265306952421,148.938,-54.9375,39.0625
1535265306975482,112.375,-65.9375,9.625
1535265306998043,38.625,-12.5625,5.1875
1535265307012605,9.5,-22.9375,-8.375
1535265307035643,-11.625,-70.375,7.625
1535265307058203,105.125,143.188,-456.5
1535265307072742,70.75,83.3125,-62.625
1535265307095803,-13.5625,-104.125,-25.625
1535265307118365,14.3125,37.875,-93
1535265307132508,-31.4375,-27.3125,-76.125
1535265307155963,31.1875,-29.875,-83.8125
1535265307178022,65.0625,-7.1875,-62.5
1535265307194064,5.5,-26.5,12.8125
1535265307215742,32.5625,-7.375,-19.9375
1535265307238189,69.6875,12.1875,35.1875
1535265307253731,-2.125,-45.3125,-12.9375
1535265307283309,18.3125,-76.1875,-11.5
1535265307298392,35.125,-51.8125,-20.4375
1535265307313891,19.375,-66.6875,-15.9375
1535265307335450,24.3125,-91.3125,6.5625
1535265307358009,42.125,-74.3125,-81.4375
1535265307382574,25.875,-49.25,-20.1875
1535265307395608,50.4375,-43.25,-19.875
1535265307418168,45.8125,-38.625,13.9375
1535265307434211,63.8125,-26.4375,40.375
1535265307455769,57,-23,32.25
1535265307478328,40.5,-31.0625,34.3125
1535265307493887,29.1875,-33.6875,50.625
1535265307515928,39.0625,-43.4375,39.625
1535265307537987,43.6875,-41.3125,28.25
1535265307554030,28.0625,-36.8125,33.0625
1535265307575085,26.3125,-29.3125,34.4375
1535265307598206,25.4375,-27.6875,30.3125
1535265307613688,33.1875,-28.125,17.25
1535265307636756,23.3125,-24.8125,14.3125
1535265307659831,42.5,-27.6875,13
1535265307681388,67,-25,13.25
1535265307696430,72.1875,-10.5,2.875
1535265307719491,66.0625,0.0625,-15.25
1535265307740547,73,-4.375,-2.1875
1535265307756589,61.5625,-9.5625,-11.75
1535265307779716,45.4375,-6.6875,-18.75
1535265307802715,19.25,3.1875,-7.25
1535265307816267,21.75,16.4375,5.125
1535265307839811,40.9375,22.375,9.8125
1535265307853873,162.125,18.25,-40.5625
1535265307874903,189.25,-25.125,-98.0625
1535265307897965,140.813,-41.8125,-101.75
1535265307914008,90,-35.75,-38.5625
1535265307935063,4.9375,-26.3125,-33.9375
1535265307959629,20.875,-26.1875,-29
1535265307974168,37.5,-25.6875,-29.25
1535265307995224,41.375,-22.875,-23.4375
1535265308018361,47.875,-20.5625,-17.1875
1535265308033899,54.375,-15.625,-12.8125
1535265308056386,44.9375,-13.5625,-7.875
1535265308078447,38,-15.75,-6.375
1535265308094040,44.0625,-16.3125,-7.8125
1535265308116549,40.625,-12.8125,-2.9375
1535265308138107,-3.5625,-7.0625,-3.25
1535265308154147,15.9375,-12.75,-6.0625
1535265308176706,34.5625,9.6875,-15.25
1535265308198264,-3.875,6,-1.25
1535265308213806,-59.375,-10.625,2.8125
1535265308236366,-28.0625,-5.8125,-26.6875
1535265308258425,9.6875,-4.6875,-47.0625
1535265308274022,16.9375,-3.6875,-52.0625
1535265308303043,22.1875,-13.8125,-33.8125
1535265308318121,-5.375,-21,-16.8125
1535265308334127,-3.125,-15.5,3.6875
1535265308356688,12.5,-17.0625,6.9375
1535265308378247,9.125,-15.1875,2.1875
1535265308394285,-9.5,-6.9375,5.0625
1535265308416344,-28.6875,3.0625,2.125
1535265308438409,-15.8125,8.5,-8
1535265308485027,37.125,7.5,-33.875
